date,fra_hard-coal,fra_gas,fra_oil,fra_other-non-renewables,fra_wind-on-shore,fra_wind-off-shore,fra_solar-pv,fra_nuclear,fra_other-renewables,fra_failure
2025-01-01 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57589.0,7500.0,-0.0
2025-01-01 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55559.0,7500.0,-0.0
2025-01-01 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60421.0,-0.0,-0.0
2025-01-01 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58690.0,-0.0,-0.0
2025-01-01 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58400.0,-0.0,-0.0
2025-01-01 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59123.0,-0.0,-0.0
2025-01-01 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59777.0,-0.0,-0.0
2025-01-01 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60473.0,-0.0,-0.0
2025-01-01 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54714.0,7500.0,-0.0
2025-01-01 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56451.0,7500.0,-0.0
2025-01-01 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58806.0,7500.0,-0.0
2025-01-01 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60778.0,7500.0,-0.0
2025-01-01 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58318.0,7500.0,-0.0
2025-01-01 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56091.0,7500.0,-0.0
2025-01-01 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55176.0,7500.0,-0.0
2025-01-01 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54926.0,7500.0,-0.0
2025-01-01 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59059.0,7500.0,-0.0
2025-01-01 17:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61386.0,7500.0,-0.0
2025-01-01 18:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61043.0,7500.0,-0.0
2025-01-01 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58937.0,7500.0,-0.0
2025-01-01 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57090.0,7500.0,-0.0
2025-01-01 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59608.0,7500.0,-0.0
2025-01-01 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59815.0,7500.0,-0.0
2025-01-01 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55713.0,7500.0,-0.0
2025-01-02 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55029.0,7500.0,-0.0
2025-01-02 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60849.0,-0.0,-0.0
2025-01-02 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59207.0,-0.0,-0.0
2025-01-02 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58904.0,-0.0,-0.0
2025-01-02 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60665.0,-0.0,-0.0
2025-01-02 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58243.0,7500.0,-0.0
2025-01-02 06:00:00,-0.0,-0.0,-0.0,-0.0,283.5,220.5,-0.0,61400.0,7500.0,-0.0
2025-01-02 07:00:00,-0.0,218.4000000000001,-0.0,-0.0,2550.6,249.0,-0.0,61400.0,7500.0,-0.0
2025-01-02 08:00:00,-0.0,-0.0,-0.0,-0.0,1363.0,264.0,3657.0,61400.0,7500.0,-0.0
2025-01-02 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5769.0,61400.0,7500.0,-0.0
2025-01-02 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7639.0,61400.0,7500.0,-0.0
2025-01-02 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8496.0,61400.0,7500.0,-0.0
2025-01-02 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6566.0,61400.0,7500.0,-0.0
2025-01-02 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5306.0,61400.0,7500.0,-0.0
2025-01-02 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4485.0,61400.0,7500.0,-0.0
2025-01-02 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4763.0,61400.0,7500.0,-0.0
2025-01-02 16:00:00,-0.0,5379.2,-0.0,-0.0,1684.8,117.0,1325.0,61400.0,7500.0,-0.0
2025-01-02 17:00:00,-0.0,8220.3,-0.0,-0.0,1942.2,172.5,-0.0,61400.0,7500.0,-0.0
2025-01-02 18:00:00,-0.0,5344.5,-0.0,-0.0,2340.0,235.5,-0.0,61400.0,7500.0,-0.0
2025-01-02 19:00:00,-0.0,1109.9,-0.0,-0.0,2550.6,265.5,-0.0,61400.0,7500.0,-0.0
2025-01-02 20:00:00,-0.0,-0.0,-0.0,-0.0,1088.5,277.5,-0.0,61400.0,7500.0,-0.0
2025-01-02 21:00:00,-0.0,279.1999999999998,-0.0,-0.0,2971.8,279.0,-0.0,61400.0,7500.0,-0.0
2025-01-02 22:00:00,-0.0,618.9000000000001,-0.0,-0.0,2433.6,199.5,-0.0,61400.0,7500.0,-0.0
2025-01-02 23:00:00,-0.0,-0.0,-0.0,-0.0,783.5,217.5,-0.0,61400.0,7500.0,-0.0
2025-01-03 00:00:00,-0.0,-0.0,-0.0,-0.0,56.0,231.0,-0.0,61400.0,7500.0,-0.0
2025-01-03 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59966.0,7500.0,-0.0
2025-01-03 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58302.0,7500.0,-0.0
2025-01-03 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57884.0,7500.0,-0.0
2025-01-03 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60108.0,7500.0,-0.0
2025-01-03 05:00:00,-0.0,544.9000000000001,-0.0,-0.0,3837.6,478.5,-0.0,61400.0,7500.0,-0.0
2025-01-03 06:00:00,-0.0,5132.2,-0.0,-0.0,4024.8,528.0,-0.0,61400.0,7500.0,-0.0
2025-01-03 07:00:00,-0.0,6797.6,-0.0,-0.0,4235.4,597.0,-0.0,61400.0,7500.0,-0.0
2025-01-03 08:00:00,-0.0,3488.2,-0.0,-0.0,4492.8,666.0,3816.0,61400.0,7500.0,-0.0
2025-01-03 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11856.0,61400.0,7500.0,-0.0
2025-01-03 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12589.0,61400.0,7500.0,-0.0
2025-01-03 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12472.0,61400.0,7500.0,-0.0
2025-01-03 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10253.0,61400.0,7500.0,-0.0
2025-01-03 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8718.0,61400.0,7500.0,-0.0
2025-01-03 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7523.0,61400.0,7500.0,-0.0
2025-01-03 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7837.0,61400.0,7500.0,-0.0
2025-01-03 16:00:00,-0.0,4630.5,-0.0,-0.0,5031.0,982.5,1378.0,61400.0,7500.0,-0.0
2025-01-03 17:00:00,-0.0,7616.7,-0.0,-0.0,5896.8,1012.5,-0.0,61400.0,7500.0,-0.0
2025-01-03 18:00:00,-0.0,4354.9,-0.0,-0.0,6645.6,1072.5,-0.0,61400.0,7500.0,-0.0
2025-01-03 19:00:00,-0.0,-0.0,-0.0,-0.0,6292.5,1138.5,-0.0,61400.0,7500.0,-0.0
2025-01-03 20:00:00,-0.0,-0.0,-0.0,-0.0,3317.0,1221.0,-0.0,61400.0,7500.0,-0.0
2025-01-03 21:00:00,-0.0,-0.0,-0.0,-0.0,5147.0,1293.0,-0.0,61400.0,7500.0,-0.0
2025-01-03 22:00:00,-0.0,-0.0,-0.0,-0.0,4757.0,1299.0,-0.0,61400.0,7500.0,-0.0
2025-01-03 23:00:00,-0.0,-0.0,-0.0,-0.0,339.5,1354.5,-0.0,61400.0,7500.0,-0.0
2025-01-04 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,886.0,-0.0,61400.0,7500.0,-0.0
2025-01-04 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60346.0,7500.0,-0.0
2025-01-04 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58387.0,7500.0,-0.0
2025-01-04 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57826.0,7500.0,-0.0
2025-01-04 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59862.0,7500.0,-0.0
2025-01-04 05:00:00,-0.0,-0.0,-0.0,-0.0,3012.0,1383.0,-0.0,61400.0,7500.0,-0.0
2025-01-04 06:00:00,-0.0,-0.0,-0.0,-0.0,7602.0,1380.0,-0.0,61400.0,7500.0,-0.0
2025-01-04 07:00:00,-0.0,-0.0,-0.0,-0.0,9182.5,1375.5,-0.0,61400.0,7500.0,-0.0
2025-01-04 08:00:00,-0.0,-0.0,-0.0,-0.0,6757.5,1372.5,3233.0,61400.0,7500.0,-0.0
2025-01-04 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,569.0,9381.0,61400.0,7500.0,-0.0
2025-01-04 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10881.0,61400.0,7500.0,-0.0
2025-01-04 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10592.0,61400.0,7500.0,-0.0
2025-01-04 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8471.0,61400.0,7500.0,-0.0
2025-01-04 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6878.0,61400.0,7500.0,-0.0
2025-01-04 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5661.0,61400.0,7500.0,-0.0
2025-01-04 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5572.0,61400.0,7500.0,-0.0
2025-01-04 16:00:00,-0.0,181.19999999999982,-0.0,-0.0,6949.8,1350.0,954.0,61400.0,7500.0,-0.0
2025-01-04 17:00:00,-0.0,3525.8,-0.0,-0.0,6973.2,1356.0,-0.0,61400.0,7500.0,-0.0
2025-01-04 18:00:00,-0.0,801.1000000000004,-0.0,-0.0,6926.4,1345.5,-0.0,61400.0,7500.0,-0.0
2025-01-04 19:00:00,-0.0,-0.0,-0.0,-0.0,3248.0,1326.0,-0.0,61400.0,7500.0,-0.0
2025-01-04 20:00:00,-0.0,-0.0,-0.0,-0.0,527.5,1312.5,-0.0,61400.0,7500.0,-0.0
2025-01-04 21:00:00,-0.0,-0.0,-0.0,-0.0,2422.0,1332.0,-0.0,61400.0,7500.0,-0.0
2025-01-04 22:00:00,-0.0,-0.0,-0.0,-0.0,2130.5,1291.5,-0.0,61400.0,7500.0,-0.0
2025-01-04 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,394.0,-0.0,61400.0,7500.0,-0.0
2025-01-05 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60956.0,7500.0,-0.0
2025-01-05 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59157.0,7500.0,-0.0
2025-01-05 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57238.0,7500.0,-0.0
2025-01-05 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56576.0,7500.0,-0.0
2025-01-05 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58512.0,7500.0,-0.0
2025-01-05 05:00:00,-0.0,-0.0,-0.0,-0.0,1650.5,1114.5,-0.0,61400.0,7500.0,-0.0
2025-01-05 06:00:00,-0.0,-0.0,-0.0,-0.0,6291.0,1131.0,-0.0,61400.0,7500.0,-0.0
2025-01-05 07:00:00,-0.0,1190.8000000000002,-0.0,-0.0,6622.2,1113.0,-0.0,61400.0,7500.0,-0.0
2025-01-05 08:00:00,-0.0,-0.0,-0.0,-0.0,6719.0,1107.0,1855.0,61400.0,7500.0,-0.0
2025-01-05 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,839.0,7049.0,61400.0,7500.0,-0.0
2025-01-05 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8580.0,61400.0,7500.0,-0.0
2025-01-05 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8336.0,61400.0,7500.0,-0.0
2025-01-05 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5909.0,61400.0,7500.0,-0.0
2025-01-05 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4015.0,61400.0,7500.0,-0.0
2025-01-05 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2574.0,61400.0,7500.0,-0.0
2025-01-05 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2241.0,61400.0,7500.0,-0.0
2025-01-05 16:00:00,-0.0,-0.0,-0.0,-0.0,4024.0,1425.0,530.0,61400.0,7500.0,-0.0
2025-01-05 17:00:00,-0.0,-0.0,-0.0,-0.0,6299.0,1425.0,-0.0,61400.0,7500.0,-0.0
2025-01-05 18:00:00,-0.0,-0.0,-0.0,-0.0,3105.5,1423.5,-0.0,61400.0,7500.0,-0.0
2025-01-05 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,258.0,-0.0,61400.0,7500.0,-0.0
2025-01-05 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59493.0,7500.0,-0.0
2025-01-05 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,192.0,-0.0,61400.0,7500.0,-0.0
2025-01-05 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61398.0,7500.0,-0.0
2025-01-05 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54504.0,7500.0,-0.0
2025-01-06 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60629.0,-0.0,-0.0
2025-01-06 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58397.0,-0.0,-0.0
2025-01-06 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55919.0,-0.0,-0.0
2025-01-06 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54854.0,-0.0,-0.0
2025-01-06 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55361.0,-0.0,-0.0
2025-01-06 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57334.0,-0.0,-0.0
2025-01-06 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59350.0,-0.0,-0.0
2025-01-06 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,53936.0,7500.0,-0.0
2025-01-06 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56228.0,7500.0,-0.0
2025-01-06 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57397.0,7500.0,-0.0
2025-01-06 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58925.0,7500.0,-0.0
2025-01-06 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60791.0,7500.0,-0.0
2025-01-06 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58273.0,7500.0,-0.0
2025-01-06 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56248.0,7500.0,-0.0
2025-01-06 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54922.0,7500.0,-0.0
2025-01-06 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54335.0,7500.0,-0.0
2025-01-06 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58095.0,7500.0,-0.0
2025-01-06 17:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60100.0,7500.0,-0.0
2025-01-06 18:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58089.0,7500.0,-0.0
2025-01-06 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55397.0,7500.0,-0.0
2025-01-06 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60907.0,-0.0,-0.0
2025-01-06 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55888.0,7500.0,-0.0
2025-01-06 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56557.0,7500.0,-0.0
2025-01-06 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54039.0,7500.0,-0.0
2025-01-07 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60555.0,-0.0,-0.0
2025-01-07 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58364.0,-0.0,-0.0
2025-01-07 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55593.0,-0.0,-0.0
2025-01-07 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,53786.0,-0.0,-0.0
2025-01-07 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,53392.0,-0.0,-0.0
2025-01-07 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54151.0,-0.0,-0.0
2025-01-07 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54729.0,-0.0,-0.0
2025-01-07 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55392.0,-0.0,-0.0
2025-01-07 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57217.0,-0.0,-0.0
2025-01-07 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58845.0,-0.0,-0.0
2025-01-07 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61256.0,-0.0,-0.0
2025-01-07 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55795.0,7500.0,-0.0
2025-01-07 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60888.0,-0.0,-0.0
2025-01-07 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58605.0,-0.0,-0.0
2025-01-07 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57458.0,-0.0,-0.0
2025-01-07 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57106.0,-0.0,-0.0
2025-01-07 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60723.0,-0.0,-0.0
2025-01-07 17:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55468.0,7500.0,-0.0
2025-01-07 18:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55137.0,7500.0,-0.0
2025-01-07 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60971.0,-0.0,-0.0
2025-01-07 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59361.0,-0.0,-0.0
2025-01-07 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54232.0,7500.0,-0.0
2025-01-07 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54432.0,7500.0,-0.0
2025-01-07 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59873.0,-0.0,-0.0
2025-01-08 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59307.0,-0.0,-0.0
2025-01-08 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57310.0,-0.0,-0.0
2025-01-08 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55293.0,-0.0,-0.0
2025-01-08 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54801.0,-0.0,-0.0
2025-01-08 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57151.0,-0.0,-0.0
2025-01-08 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56270.0,7500.0,-0.0
2025-01-08 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61224.0,7500.0,-0.0
2025-01-08 07:00:00,-0.0,-0.0,-0.0,-0.0,1048.5,451.5,-0.0,61400.0,7500.0,-0.0
2025-01-08 08:00:00,-0.0,-0.0,-0.0,-0.0,248.0,447.0,2120.0,61400.0,7500.0,-0.0
2025-01-08 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2226.0,61400.0,7500.0,-0.0
2025-01-08 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3203.0,61400.0,7500.0,-0.0
2025-01-08 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3386.0,61400.0,7500.0,-0.0
2025-01-08 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1525.0,61400.0,7500.0,-0.0
2025-01-08 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,258.0,61400.0,7500.0,-0.0
2025-01-08 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60452.0,7500.0,-0.0
2025-01-08 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60496.0,7500.0,-0.0
2025-01-08 16:00:00,-0.0,-0.0,-0.0,-0.0,1108.0,513.0,1113.0,61400.0,7500.0,-0.0
2025-01-08 17:00:00,-0.0,1515.0,-0.0,-0.0,2925.0,543.0,-0.0,61400.0,7500.0,-0.0
2025-01-08 18:00:00,-0.0,-0.0,-0.0,-0.0,1615.0,585.0,-0.0,61400.0,7500.0,-0.0
2025-01-08 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59599.0,7500.0,-0.0
2025-01-08 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56874.0,7500.0,-0.0
2025-01-08 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58755.0,7500.0,-0.0
2025-01-08 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58302.0,7500.0,-0.0
2025-01-08 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55247.0,7500.0,-0.0
2025-01-09 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54253.0,7500.0,-0.0
2025-01-09 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59843.0,-0.0,-0.0
2025-01-09 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57839.0,-0.0,-0.0
2025-01-09 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57240.0,-0.0,-0.0
2025-01-09 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59380.0,-0.0,-0.0
2025-01-09 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58381.0,7500.0,-0.0
2025-01-09 06:00:00,-0.0,-0.0,-0.0,-0.0,1313.0,681.0,-0.0,61400.0,7500.0,-0.0
2025-01-09 07:00:00,-0.0,-0.0,-0.0,-0.0,2749.5,667.5,-0.0,61400.0,7500.0,-0.0
2025-01-09 08:00:00,-0.0,-0.0,-0.0,-0.0,827.5,613.5,2597.0,61400.0,7500.0,-0.0
2025-01-09 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3371.0,61400.0,7500.0,-0.0
2025-01-09 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4411.0,61400.0,7500.0,-0.0
2025-01-09 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4495.0,61400.0,7500.0,-0.0
2025-01-09 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2472.0,61400.0,7500.0,-0.0
2025-01-09 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1268.0,61400.0,7500.0,-0.0
2025-01-09 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,134.0,61400.0,7500.0,-0.0
2025-01-09 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,134.0,61400.0,7500.0,-0.0
2025-01-09 16:00:00,-0.0,-0.0,-0.0,-0.0,1781.0,798.0,1166.0,61400.0,7500.0,-0.0
2025-01-09 17:00:00,-0.0,1328.0,-0.0,-0.0,4329.0,798.0,-0.0,61400.0,7500.0,-0.0
2025-01-09 18:00:00,-0.0,-0.0,-0.0,-0.0,3519.5,775.5,-0.0,61400.0,7500.0,-0.0
2025-01-09 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61253.0,7500.0,-0.0
2025-01-09 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58261.0,7500.0,-0.0
2025-01-09 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59863.0,7500.0,-0.0
2025-01-09 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59536.0,7500.0,-0.0
2025-01-09 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55644.0,7500.0,-0.0
2025-01-10 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54600.0,7500.0,-0.0
2025-01-10 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60069.0,-0.0,-0.0
2025-01-10 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57970.0,-0.0,-0.0
2025-01-10 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57275.0,-0.0,-0.0
2025-01-10 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59267.0,-0.0,-0.0
