date,fra_nuclear,fra_gas,fra_oil,fra_other_non_renewables,fra_wind_onshore,fra_wind_offshore,fra_solar_pv,fra_other_renewables,fra_failure
2025-01-01 00:00:00,37566.114069999996,-0.0,-0.0,-0.0,4980.21093,1702.675,-0.0,2265.0,-0.0
2025-01-01 01:00:00,35008.75917,-0.0,-0.0,-0.0,5220.80083,1805.44,-0.0,2265.0,-0.0
2025-01-01 02:00:00,31490.47745,-0.0,-0.0,-0.0,5894.45255,1890.07,-0.0,2265.0,-0.0
2025-01-01 03:00:00,28772.12982,-0.0,-0.0,-0.0,6784.63518,1912.235,-0.0,2265.0,-0.0
2025-01-01 04:00:00,27207.49027,-0.0,-0.0,-0.0,7867.28973,1910.22,-0.0,2265.0,-0.0
2025-01-01 05:00:00,26632.556780000003,-0.0,-0.0,-0.0,9094.29822,1900.145,-0.0,2265.0,-0.0
2025-01-01 06:00:00,25828.786269999997,-0.0,-0.0,-0.0,10273.18873,1884.025,-0.0,2265.0,-0.0
2025-01-01 07:00:00,24581.01293,-0.0,-0.0,-0.0,11861.08207,1867.905,-0.0,2265.0,-0.0
2025-01-01 08:00:00,23716.175819999997,-0.0,-0.0,-0.0,13112.14955,1857.83,672.84463,2265.0,-0.0
2025-01-01 09:00:00,23192.891970000004,-0.0,-0.0,-0.0,14435.394,1849.77,1763.94403,2265.0,-0.0
2025-01-01 10:00:00,23635.390790000005,-0.0,-0.0,-0.0,14748.16087,1845.74,3018.70834,2265.0,-0.0
2025-01-01 11:00:00,24038.614530000006,-0.0,-0.0,-0.0,15301.51764,1843.725,3946.14283,2265.0,-0.0
2025-01-01 12:00:00,20953.019719999997,-0.0,-0.0,-0.0,15662.40249,1839.695,4018.88279,2265.0,-0.0
2025-01-01 13:00:00,18955.951520000002,-0.0,-0.0,-0.0,16071.40532,1827.605,3346.03816,2265.0,-0.0
2025-01-01 14:00:00,18410.60207,-0.0,-0.0,-0.0,16336.05421,1835.665,2327.67872,2265.0,-0.0
2025-01-01 15:00:00,18894.02155,-0.0,-0.0,-0.0,16696.93906,1847.755,1109.28439,2265.0,-0.0
2025-01-01 16:00:00,23146.01797,-0.0,-0.0,-0.0,16745.05704,1845.74,18.18499,2265.0,-0.0
2025-01-01 17:00:00,25185.05599,-0.0,-0.0,-0.0,16817.23401,1841.71,-0.0,2265.0,-0.0
2025-01-01 18:00:00,25436.93801,-0.0,-0.0,-0.0,16865.35199,1841.71,-0.0,2265.0,-0.0
2025-01-01 19:00:00,22918.74604,-0.0,-0.0,-0.0,16937.52896,1843.725,-0.0,2265.0,-0.0
2025-01-01 20:00:00,21214.851039999998,-0.0,-0.0,-0.0,16937.52896,1829.62,-0.0,2265.0,-0.0
2025-01-01 21:00:00,23672.294980000002,-0.0,-0.0,-0.0,16793.17502,1817.53,-0.0,2265.0,-0.0
2025-01-01 22:00:00,24766.542759999997,-0.0,-0.0,-0.0,16263.87724,1555.58,-0.0,2265.0,-0.0
2025-01-01 23:00:00,20634.91973,-0.0,-0.0,-0.0,16191.70027,1394.38,-0.0,2265.0,-0.0
2025-01-02 00:00:00,19498.51675,-0.0,-0.0,-0.0,16239.81825,1432.665,-0.0,2265.0,-0.0
2025-01-02 01:00:00,17585.038619999996,-0.0,-0.0,-0.0,15927.05138,1599.91,-0.0,2265.0,-0.0
2025-01-02 02:00:00,16064.639480000002,-0.0,-0.0,-0.0,15590.22552,1630.135,-0.0,2265.0,-0.0
2025-01-02 03:00:00,16339.86221,-0.0,-0.0,-0.0,14940.63279,1545.505,-0.0,2265.0,-0.0
2025-01-02 04:00:00,18220.25302,-0.0,-0.0,-0.0,14483.51198,1509.235,-0.0,2265.0,-0.0
2025-01-02 05:00:00,22712.373980000004,-0.0,-0.0,-0.0,14387.27602,1793.35,-0.0,2265.0,-0.0
2025-01-02 06:00:00,24732.346449999997,-0.0,-0.0,-0.0,15518.04855,1827.605,-0.0,2265.0,-0.0
2025-01-02 07:00:00,25689.45493,-0.0,-0.0,-0.0,16672.88007,1835.665,-0.0,2265.0,-0.0
2025-01-02 08:00:00,25918.3306,-0.0,-0.0,-0.0,17875.82957,1839.695,309.14483,2265.0,-0.0
2025-01-02 09:00:00,26005.118059999997,-0.0,-0.0,-0.0,17923.94755,1833.65,1109.28439,2265.0,-0.0
2025-01-02 10:00:00,27077.94357,-0.0,-0.0,-0.0,17563.0627,1813.5,2309.49373,2265.0,-0.0
2025-01-02 11:00:00,27735.159839999997,-0.0,-0.0,-0.0,16865.35199,1831.635,3327.85317,2265.0,-0.0
2025-01-02 12:00:00,26016.02381,-0.0,-0.0,-0.0,16360.1132,1837.68,3655.18299,2265.0,-0.0
2025-01-02 13:00:00,25567.82767,-0.0,-0.0,-0.0,16215.75926,1841.71,3509.70307,2265.0,-0.0
2025-01-02 14:00:00,25106.822360000002,-0.0,-0.0,-0.0,16456.34916,1841.71,2764.11848,2265.0,-0.0
2025-01-02 15:00:00,25245.122320000002,-0.0,-0.0,-0.0,17899.88856,1841.71,1600.27912,2265.0,-0.0
2025-01-02 16:00:00,29716.467740000004,-0.0,-0.0,-0.0,18405.12735,1845.74,163.66491,2265.0,-0.0
2025-01-02 17:00:00,32118.075479999996,-0.0,-0.0,-0.0,17996.12452,1853.8,-0.0,2265.0,-0.0
2025-01-02 18:00:00,29991.825330000003,-0.0,-0.0,-0.0,17635.23967,1871.935,-0.0,2265.0,-0.0
2025-01-02 19:00:00,26271.33922,-0.0,-0.0,-0.0,17370.59078,1890.07,-0.0,2265.0,-0.0
2025-01-02 20:00:00,23943.88129,-0.0,-0.0,-0.0,17539.00371,1896.115,-0.0,2265.0,-0.0
2025-01-02 21:00:00,26150.647149999997,-0.0,-0.0,-0.0,17202.17785,1904.175,-0.0,2265.0,-0.0
2025-01-02 22:00:00,27137.38968,-0.0,-0.0,-0.0,16071.40532,1908.205,-0.0,2265.0,-0.0
2025-01-02 23:00:00,25261.071399999997,-0.0,-0.0,-0.0,15397.7536,1904.175,-0.0,2265.0,-0.0
2025-01-03 00:00:00,24787.56317,-0.0,-0.0,-0.0,14844.39683,1886.04,-0.0,2265.0,-0.0
2025-01-03 01:00:00,23008.24408,-0.0,-0.0,-0.0,14627.86592,1865.89,-0.0,2265.0,-0.0
2025-01-03 02:00:00,22142.490750000004,-0.0,-0.0,-0.0,13833.91925,1825.59,-0.0,2265.0,-0.0
2025-01-03 03:00:00,22375.391560000004,-0.0,-0.0,-0.0,13376.79844,1720.81,-0.0,2265.0,-0.0
2025-01-03 04:00:00,24819.22444,-0.0,-0.0,-0.0,13088.09056,1569.685,-0.0,2265.0,-0.0
2025-01-03 05:00:00,31645.44227,-0.0,-0.0,-0.0,12679.08773,1406.47,-0.0,2265.0,-0.0
2025-01-03 06:00:00,36896.52914,-0.0,-0.0,-0.0,12366.32086,1229.15,-0.0,2265.0,-0.0
2025-01-03 07:00:00,39412.683939999995,-0.0,-0.0,-0.0,11885.14106,1098.175,-0.0,2265.0,-0.0
2025-01-03 08:00:00,40446.96901,-0.0,-0.0,-0.0,11644.55116,985.335,309.14483,2265.0,-0.0
2025-01-03 09:00:00,39769.87959,-0.0,-0.0,-0.0,11403.96126,864.435,1545.72415,2265.0,-0.0
2025-01-03 10:00:00,41346.54943,-0.0,-0.0,-0.0,9479.24206,892.645,2709.56351,2265.0,-0.0
2025-01-03 11:00:00,40255.58508,-0.0,-0.0,-0.0,9960.42186,820.105,3527.88806,2265.0,-0.0
2025-01-03 12:00:00,37124.11668,-0.0,-0.0,-0.0,10345.3657,737.49,4328.02762,2265.0,-0.0
2025-01-03 13:00:00,36092.08979,-0.0,-0.0,-0.0,10417.54267,652.86,4473.50754,2265.0,-0.0
2025-01-03 14:00:00,36798.89208,-0.0,-0.0,-0.0,10008.53984,544.05,3491.51808,2265.0,-0.0
2025-01-03 15:00:00,39541.979900000006,-0.0,-0.0,-0.0,9142.4162,437.255,2000.3489,2265.0,-0.0
2025-01-03 16:00:00,45554.78077,-0.0,-0.0,-0.0,8709.35438,415.09,272.77485,2265.0,-0.0
2025-01-03 17:00:00,48133.507589999994,-0.0,-0.0,-0.0,8637.17741,445.315,-0.0,2265.0,-0.0
2025-01-03 18:00:00,46288.82062,-0.0,-0.0,-0.0,8709.35438,513.825,-0.0,2265.0,-0.0
2025-01-03 19:00:00,41568.176629999994,-0.0,-0.0,-0.0,8733.41337,592.41,-0.0,2265.0,-0.0
2025-01-03 20:00:00,38906.608499999995,-0.0,-0.0,-0.0,8420.6465,771.745,-0.0,2265.0,-0.0
2025-01-03 21:00:00,41090.66026999999,-0.0,-0.0,-0.0,7867.28973,947.05,-0.0,2265.0,-0.0
2025-01-03 22:00:00,41045.3531,-0.0,-0.0,-0.0,7458.2869,1257.36,-0.0,2265.0,-0.0
2025-01-03 23:00:00,36930.58083,-0.0,-0.0,-0.0,6808.69417,1440.725,-0.0,2265.0,-0.0
2025-01-04 00:00:00,35716.43982,-0.0,-0.0,-0.0,6784.63518,1601.925,-0.0,2265.0,-0.0
2025-01-04 01:00:00,33543.554820000005,-0.0,-0.0,-0.0,6784.63518,1720.81,-0.0,2265.0,-0.0
2025-01-04 02:00:00,31779.433810000002,-0.0,-0.0,-0.0,6760.57619,1744.99,-0.0,2265.0,-0.0
2025-01-04 03:00:00,31363.362850000005,-0.0,-0.0,-0.0,6856.81215,1722.825,-0.0,2265.0,-0.0
2025-01-04 04:00:00,32984.36608000001,-0.0,-0.0,-0.0,7410.16892,1674.465,-0.0,2265.0,-0.0
2025-01-04 05:00:00,38601.80739,-0.0,-0.0,-0.0,8155.99761,1638.195,-0.0,2265.0,-0.0
2025-01-04 06:00:00,42471.453850000005,-0.0,-0.0,-0.0,9262.71115,1589.835,-0.0,2265.0,-0.0
2025-01-04 07:00:00,44024.75122,-0.0,-0.0,-0.0,10152.89378,1525.355,-0.0,2265.0,-0.0
2025-01-04 08:00:00,44651.24767999999,-0.0,-0.0,-0.0,10658.13257,1476.995,454.62475,2265.0,-0.0
2025-01-04 09:00:00,43681.704639999996,-0.0,-0.0,-0.0,11283.66631,1485.055,1727.57405,2265.0,-0.0
2025-01-04 10:00:00,43475.38950999999,-0.0,-0.0,-0.0,11500.19722,1398.41,3146.00327,2265.0,-0.0
2025-01-04 11:00:00,41646.18669000001,-0.0,-0.0,-0.0,12847.50066,1321.84,4273.47265,2265.0,-0.0
2025-01-04 12:00:00,38393.30044,-0.0,-0.0,-0.0,13882.03723,1245.27,4855.39233,2265.0,-0.0
2025-01-04 13:00:00,37328.54657,-0.0,-0.0,-0.0,14507.57097,1194.895,4618.98746,2265.0,-0.0
2025-01-04 14:00:00,37511.79918,-0.0,-0.0,-0.0,14700.04289,1190.865,3764.29293,2265.0,-0.0
2025-01-04 15:00:00,40281.23715,-0.0,-0.0,-0.0,14074.50915,1102.205,2364.0487,2265.0,-0.0
2025-01-04 16:00:00,47240.38881,-0.0,-0.0,-0.0,13424.91642,999.44,418.25477,2265.0,-0.0
2025-01-04 17:00:00,51516.58717,-0.0,-0.0,-0.0,12438.49783,928.915,-0.0,2265.0,-0.0
2025-01-04 18:00:00,51476.44076,-0.0,-0.0,-0.0,11452.07924,870.48,-0.0,2265.0,-0.0
2025-01-04 19:00:00,47594.904350000004,-0.0,-0.0,-0.0,10465.66065,864.435,-0.0,2265.0,-0.0
2025-01-04 20:00:00,45373.647939999995,-0.0,-0.0,-0.0,9479.24206,955.11,-0.0,2265.0,-0.0
2025-01-04 21:00:00,48374.53951,-0.0,-0.0,-0.0,8444.70549,1041.755,-0.0,2265.0,-0.0
2025-01-04 22:00:00,49957.112799999995,-0.0,-0.0,-0.0,6736.5172,1124.37,-0.0,2265.0,-0.0
2025-01-04 23:00:00,47088.77876,-0.0,-0.0,-0.0,6640.28124,1200.94,-0.0,2265.0,-0.0
2025-01-05 00:00:00,46826.8576,-0.0,-0.0,-0.0,6255.3374,1182.805,-0.0,2265.0,-0.0
2025-01-05 01:00:00,46016.11134,-0.0,-0.0,-0.0,5629.80366,1086.085,-0.0,2265.0,-0.0
2025-01-05 02:00:00,45010.01215,-0.0,-0.0,-0.0,5172.68285,981.305,-0.0,2265.0,-0.0
2025-01-05 03:00:00,45352.612960000006,-0.0,-0.0,-0.0,4715.56204,916.825,-0.0,2265.0,-0.0
2025-01-05 04:00:00,48315.94377,-0.0,-0.0,-0.0,4258.44123,888.615,-0.0,2265.0,-0.0
2025-01-05 05:00:00,55231.37554,-0.0,-0.0,-0.0,3705.08446,878.54,-0.0,2265.0,-0.0
2025-01-05 06:00:00,61092.78214684211,-0.0,-0.0,-0.0,3392.31759,912.795,-0.0,2265.0,-0.0
2025-01-05 07:00:00,61761.0,1131.1323100022332,-0.0,-0.0,3151.72769,959.14,-0.0,2265.0,-0.0
2025-01-05 08:00:00,61761.0,1084.6568199999997,-0.0,-0.0,3007.37375,997.425,1036.54443,2265.0,-0.0
2025-01-05 09:00:00,59928.89946,-0.0,-0.0,-0.0,2790.84284,1035.71,4182.5477,2265.0,-0.0
2025-01-05 10:00:00,58697.57643,-0.0,-0.0,-0.0,1852.54223,1098.175,6655.70634,2265.0,-0.0
2025-01-05 11:00:00,56988.99089421051,-0.0,-0.0,-0.0,1732.24728,1098.175,8165.06051,2265.0,-0.0
2025-01-05 12:00:00,54220.19037,-0.0,-0.0,-0.0,1804.42425,1063.92,8401.46538,2265.0,-0.0
2025-01-05 13:00:00,53622.83099,-0.0,-0.0,-0.0,2069.07314,1033.695,7510.40087,2265.0,-0.0
2025-01-05 14:00:00,54723.126130000004,-0.0,-0.0,-0.0,2333.72203,1033.695,5746.45684,2265.0,-0.0
2025-01-05 15:00:00,57752.76692,-0.0,-0.0,-0.0,2622.42991,1067.95,3327.85317,2265.0,-0.0
2025-01-05 16:00:00,61761.0,2286.14349,-0.0,-0.0,3055.49173,1114.295,400.06978,2265.0,-0.0
2025-01-05 17:00:00,61761.0,4141.188570002234,-0.0,-0.0,3777.26143,1148.55,-0.0,2265.0,-0.0
2025-01-05 18:00:00,61761.0,3148.7868,-0.0,-0.0,4330.6182,1154.595,-0.0,2265.0,-0.0
2025-01-05 19:00:00,59097.76998,-0.0,-0.0,-0.0,4763.68002,1148.55,-0.0,2265.0,-0.0
2025-01-05 20:00:00,55439.59119,-0.0,-0.0,-0.0,5268.91881,1140.49,-0.0,2265.0,-0.0
2025-01-05 21:00:00,57346.02543,-0.0,-0.0,-0.0,5846.33457,1160.64,-0.0,2265.0,-0.0
2025-01-05 22:00:00,57492.51538,-0.0,-0.0,-0.0,5726.03962,1134.445,-0.0,2265.0,-0.0
2025-01-05 23:00:00,50533.04553,-0.0,-0.0,-0.0,6086.92447,1213.03,-0.0,2265.0,-0.0
2025-01-06 00:00:00,49179.513660000004,-0.0,-0.0,-0.0,6399.69134,1315.795,-0.0,2265.0,-0.0
2025-01-06 01:00:00,47195.51472,-0.0,-0.0,-0.0,6544.04528,1402.44,-0.0,2265.0,-0.0
2025-01-06 02:00:00,44807.11179,-0.0,-0.0,-0.0,6712.45821,1535.43,-0.0,2265.0,-0.0
2025-01-06 03:00:00,44049.44876,-0.0,-0.0,-0.0,6640.28124,1648.27,-0.0,2265.0,-0.0
2025-01-06 04:00:00,45030.17472,-0.0,-0.0,-0.0,6544.04528,1716.78,-0.0,2265.0,-0.0
2025-01-06 05:00:00,47464.39366,-0.0,-0.0,-0.0,6399.69134,1734.915,-0.0,2265.0,-0.0
2025-01-06 06:00:00,49994.79361,-0.0,-0.0,-0.0,6279.39639,1720.81,-0.0,2265.0,-0.0
2025-01-06 07:00:00,52594.22154,-0.0,-0.0,-0.0,6110.98346,1718.795,-0.0,2265.0,-0.0
2025-01-06 08:00:00,54380.816719999995,-0.0,-0.0,-0.0,6110.98346,1728.87,327.32982,2265.0,-0.0
2025-01-06 09:00:00,53818.08069,-0.0,-0.0,-0.0,5942.57053,1716.78,2218.56878,2265.0,-0.0
2025-01-06 10:00:00,54868.74895,-0.0,-0.0,-0.0,4450.91315,1543.49,3818.8479,2265.0,-0.0
2025-01-06 11:00:00,55017.191679999996,-0.0,-0.0,-0.0,4619.32608,1400.425,5019.05724,2265.0,-0.0
2025-01-06 12:00:00,51358.442220000004,-0.0,-0.0,-0.0,5100.50588,1303.705,5637.3469,2265.0,-0.0
2025-01-06 13:00:00,48559.81258,-0.0,-0.0,-0.0,6183.16043,1255.345,5473.68199,2265.0,-0.0
2025-01-06 14:00:00,46774.26564,-0.0,-0.0,-0.0,7698.8768,1305.72,4437.13756,2265.0,-0.0
2025-01-06 15:00:00,47968.82402,-0.0,-0.0,-0.0,8516.88246,1331.915,2691.37852,2265.0,-0.0
2025-01-06 16:00:00,52909.23725,-0.0,-0.0,-0.0,9575.47802,1382.29,490.99473,2265.0,-0.0
2025-01-06 17:00:00,54502.12828999999,-0.0,-0.0,-0.0,10321.30671,1553.565,-0.0,2265.0,-0.0
2025-01-06 18:00:00,53685.99435,-0.0,-0.0,-0.0,10465.66065,1658.345,-0.0,2265.0,-0.0
2025-01-06 19:00:00,49526.28935,-0.0,-0.0,-0.0,10465.66065,1753.05,-0.0,2265.0,-0.0
2025-01-06 20:00:00,46963.58026,-0.0,-0.0,-0.0,10249.12974,1785.29,-0.0,2265.0,-0.0
2025-01-06 21:00:00,50240.388040000005,-0.0,-0.0,-0.0,9719.83196,1716.78,-0.0,2265.0,-0.0
2025-01-06 22:00:00,52249.373550000004,-0.0,-0.0,-0.0,8540.94145,1569.685,-0.0,2265.0,-0.0
2025-01-06 23:00:00,50445.36744,-0.0,-0.0,-0.0,8276.29256,1523.34,-0.0,2265.0,-0.0
2025-01-07 00:00:00,50278.211330000006,-0.0,-0.0,-0.0,8011.64367,1497.145,-0.0,2265.0,-0.0
2025-01-07 01:00:00,48776.89729,-0.0,-0.0,-0.0,7915.40771,1436.695,-0.0,2265.0,-0.0
2025-01-07 02:00:00,46536.11926,-0.0,-0.0,-0.0,7843.23074,1430.65,-0.0,2265.0,-0.0
2025-01-07 03:00:00,45110.81522,-0.0,-0.0,-0.0,7746.99478,1503.19,-0.0,2265.0,-0.0
2025-01-07 04:00:00,45527.12704,-0.0,-0.0,-0.0,7313.93296,1603.94,-0.0,2265.0,-0.0
2025-01-07 05:00:00,46754.31093,-0.0,-0.0,-0.0,7049.28407,1666.405,-0.0,2265.0,-0.0
2025-01-07 06:00:00,48253.99184,-0.0,-0.0,-0.0,6832.75316,1646.255,-0.0,2265.0,-0.0
2025-01-07 07:00:00,49216.89598,-0.0,-0.0,-0.0,7169.57902,1682.525,-0.0,2265.0,-0.0
2025-01-07 08:00:00,49367.34069,-0.0,-0.0,-0.0,7386.10993,1757.08,1127.46938,2265.0,-0.0
2025-01-07 09:00:00,48916.70905,-0.0,-0.0,-0.0,7193.63801,1819.545,3746.10794,2265.0,-0.0
2025-01-07 10:00:00,48809.95421,-0.0,-0.0,-0.0,6447.80932,1871.935,6419.30147,2265.0,-0.0
2025-01-07 11:00:00,48558.44922,-0.0,-0.0,-0.0,6544.04528,1781.26,8183.2455,2265.0,-0.0
2025-01-07 12:00:00,46334.37018,-0.0,-0.0,-0.0,6207.21942,1654.315,8365.0954,2265.0,-0.0
2025-01-07 13:00:00,45155.06265,-0.0,-0.0,-0.0,6279.39639,1585.805,7346.73596,2265.0,-0.0
2025-01-07 14:00:00,45919.35373,-0.0,-0.0,-0.0,6568.10427,1618.045,5455.497,2265.0,-0.0
2025-01-07 15:00:00,48443.985459999996,-0.0,-0.0,-0.0,6760.57619,1734.915,3000.52335,2265.0,-0.0
2025-01-07 16:00:00,54777.90415,-0.0,-0.0,-0.0,7362.05094,1797.38,163.66491,2265.0,-0.0
2025-01-07 17:00:00,56544.85047,-0.0,-0.0,-0.0,8348.46953,1837.68,-0.0,2265.0,-0.0
2025-01-07 18:00:00,55414.91678,-0.0,-0.0,-0.0,9094.29822,1851.785,-0.0,2265.0,-0.0
2025-01-07 19:00:00,52419.075919999996,-0.0,-0.0,-0.0,9431.12408,1853.8,-0.0,2265.0,-0.0
2025-01-07 20:00:00,50260.634000000005,-0.0,-0.0,-0.0,9623.596,1849.77,-0.0,2265.0,-0.0
2025-01-07 21:00:00,52704.769,-0.0,-0.0,-0.0,9623.596,1831.635,-0.0,2265.0,-0.0
2025-01-07 22:00:00,54211.95138,-0.0,-0.0,-0.0,8131.93862,1761.11,-0.0,2265.0,-0.0
2025-01-07 23:00:00,52349.56946,-0.0,-0.0,-0.0,8324.41054,1749.02,-0.0,2265.0,-0.0
2025-01-08 00:00:00,52529.9234,-0.0,-0.0,-0.0,8180.0566,1749.02,-0.0,2265.0,-0.0
2025-01-08 01:00:00,51129.9234,-0.0,-0.0,-0.0,8180.0566,1749.02,-0.0,2265.0,-0.0
2025-01-08 02:00:00,49118.06754,-0.0,-0.0,-0.0,8516.88246,1753.05,-0.0,2265.0,-0.0
2025-01-08 03:00:00,48789.87632421052,-0.0,-0.0,-0.0,8757.47236,1763.125,-0.0,2265.0,-0.0
2025-01-08 04:00:00,52067.60961,-0.0,-0.0,-0.0,8685.29539,1759.095,-0.0,2265.0,-0.0
2025-01-08 05:00:00,59049.936579999994,-0.0,-0.0,-0.0,8613.11842,1738.945,-0.0,2265.0,-0.0
2025-01-08 06:00:00,61761.0,2326.085406877728,-0.0,-0.0,8492.82347,1742.975,-0.0,2265.0,-0.0
2025-01-08 07:00:00,61761.0,4454.36148,-0.0,-0.0,8372.52852,1761.11,-0.0,2265.0,-0.0
2025-01-08 08:00:00,61761.0,5386.62689,-0.0,-0.0,8372.52852,1781.26,745.58459,2265.0,-0.0
2025-01-08 09:00:00,61761.0,4037.4927499999994,-0.0,-0.0,7771.05377,1791.335,2764.11848,2265.0,-0.0
2025-01-08 10:00:00,61761.0,4569.42395,-0.0,-0.0,5990.68851,1797.38,4473.50754,2265.0,-0.0
2025-01-08 11:00:00,61761.0,3371.5913899999996,-0.0,-0.0,5798.21659,1755.065,5419.12702,2265.0,-0.0
2025-01-08 12:00:00,61761.0,1072.8204799999994,-0.0,-0.0,5894.45255,1702.675,5510.05197,2265.0,-0.0
2025-01-08 13:00:00,61761.0,220.89220999999998,-0.0,-0.0,6062.86548,1676.48,4891.76231,2265.0,-0.0
2025-01-08 14:00:00,61761.0,-0.0,-0.0,-0.0,6519.98629,1718.795,3709.73796,2265.0,-0.0
2025-01-08 15:00:00,61761.0,1783.6950500000012,-0.0,-0.0,7001.16609,1753.05,2073.08886,2265.0,-0.0
2025-01-08 16:00:00,61761.0,6400.6924899999985,-0.0,-0.0,7915.40771,1773.2,363.6998,2265.0,-0.0
2025-01-08 17:00:00,61761.0,7189.0,-0.0,809.7995599999995,8565.00044,1773.2,-0.0,2265.0,-0.0
2025-01-08 18:00:00,61761.0,5327.82855,-0.0,-0.0,8540.94145,1777.23,-0.0,2265.0,-0.0
2025-01-08 19:00:00,61761.0,1095.00835,-0.0,-0.0,8059.76165,1777.23,-0.0,2265.0,-0.0
2025-01-08 20:00:00,60867.38113,-0.0,-0.0,-0.0,7530.46387,1767.155,-0.0,2265.0,-0.0
2025-01-08 21:00:00,61761.0,418.5799200010588,-0.0,-0.0,7025.22508,1749.02,-0.0,2265.0,-0.0
2025-01-08 22:00:00,61761.0,870.8424999999997,-0.0,-0.0,6014.7475,1801.41,-0.0,2265.0,-0.0
2025-01-08 23:00:00,60205.89134000001,-0.0,-0.0,-0.0,5629.80366,1787.305,-0.0,2265.0,-0.0
2025-01-09 00:00:00,59841.36124,-0.0,-0.0,-0.0,5389.21376,1803.425,-0.0,2265.0,-0.0
2025-01-09 01:00:00,58305.64194421052,-0.0,-0.0,-0.0,5437.33174,1813.5,-0.0,2265.0,-0.0
2025-01-09 02:00:00,56233.81432,-0.0,-0.0,-0.0,5581.68568,1813.5,-0.0,2265.0,-0.0
2025-01-09 03:00:00,56174.75735,-0.0,-0.0,-0.0,5653.86265,1797.38,-0.0,2265.0,-0.0
2025-01-09 04:00:00,58456.55543,-0.0,-0.0,-0.0,5846.33457,1761.11,-0.0,2265.0,-0.0
2025-01-09 05:00:00,61761.0,2680.3354799999997,-0.0,-0.0,5966.62952,1751.035,-0.0,2265.0,-0.0
2025-01-09 06:00:00,61761.0,7189.0,-0.0,136.47557999999935,6207.21942,1787.305,-0.0,2265.0,-0.0
2025-01-09 07:00:00,61761.0,7189.0,-0.0,1778.8076500022344,6375.63235,1821.56,-0.0,2265.0,-0.0
2025-01-09 08:00:00,61761.0,7189.0,-0.0,1738.7732000000005,6616.22225,1837.68,818.32455,2265.0,-0.0
2025-01-09 09:00:00,61761.0,6044.414589999999,-0.0,-0.0,6495.9273,1839.695,3436.96311,2265.0,-0.0
2025-01-09 10:00:00,61761.0,5543.071129999999,-0.0,-0.0,4715.56204,1843.725,5764.64183,2265.0,-0.0
2025-01-09 11:00:00,61761.0,3355.990939999999,-0.0,-0.0,4691.50305,1839.695,7255.81101,2265.0,-0.0
2025-01-09 12:00:00,61761.0,187.0363100000004,-0.0,-0.0,5052.3879,1839.695,7655.88079,2265.0,-0.0
2025-01-09 13:00:00,61125.94512,-0.0,-0.0,-0.0,5509.50871,1839.695,6964.85117,2265.0,-0.0
2025-01-09 14:00:00,60655.537589999985,-0.0,-0.0,-0.0,6423.75033,1839.695,5310.01708,2265.0,-0.0
2025-01-09 15:00:00,61761.0,731.6085800000001,-0.0,-0.0,7073.34306,1841.71,2982.33836,2265.0,-0.0
2025-01-09 16:00:00,61761.0,5768.117630002122,-0.0,-0.0,8276.29256,1843.725,345.51481,2265.0,-0.0
2025-01-09 17:00:00,61761.0,7189.0,-0.0,686.1949100000002,9407.06509,1845.74,-0.0,2265.0,-0.0
2025-01-09 18:00:00,61761.0,4953.707989999999,-0.0,-0.0,9599.53701,1847.755,-0.0,2265.0,-0.0
2025-01-09 19:00:00,61761.0,727.6068300000006,-0.0,-0.0,9214.59317,1853.8,-0.0,2265.0,-0.0
2025-01-09 20:00:00,60818.331529999996,-0.0,-0.0,-0.0,8492.82347,1859.845,-0.0,2265.0,-0.0
2025-01-09 21:00:00,61761.0,226.43830000105936,-0.0,-0.0,7939.4667,1869.92,-0.0,2265.0,-0.0
2025-01-09 22:00:00,61761.0,730.54396,-0.0,-0.0,7121.46104,1879.995,-0.0,2265.0,-0.0
2025-01-09 23:00:00,58959.61896,-0.0,-0.0,-0.0,7121.46104,1869.92,-0.0,2265.0,-0.0
2025-01-10 00:00:00,58226.37608,-0.0,-0.0,-0.0,7410.16892,1807.455,-0.0,2265.0,-0.0
2025-01-10 01:00:00,56882.08108,-0.0,-0.0,-0.0,7410.16892,1712.75,-0.0,2265.0,-0.0
2025-01-10 02:00:00,55240.88274421052,-0.0,-0.0,-0.0,7362.05094,1684.54,-0.0,2265.0,-0.0
2025-01-10 03:00:00,55374.37098,-0.0,-0.0,-0.0,7169.57902,1753.05,-0.0,2265.0,-0.0
2025-01-10 04:00:00,58030.31588,-0.0,-0.0,-0.0,6928.98912,1839.695,-0.0,2265.0,-0.0
2025-01-10 05:00:00,61761.0,2677.3838099999994,-0.0,-0.0,6760.57619,1886.04,-0.0,2265.0,-0.0
2025-01-10 06:00:00,61761.0,7189.0,-0.0,597.6937600000001,6640.28124,1884.025,-0.0,2265.0,-0.0
2025-01-10 07:00:00,61761.0,7189.0,-0.0,2922.376120002232,6303.45538,1843.725,-0.0,2265.0,-0.0
2025-01-10 08:00:00,61761.0,7189.0,-0.0,3094.5731099999985,6014.7475,1799.395,1109.28439,2265.0,-0.0
2025-01-10 09:00:00,61761.0,7189.0,-0.0,-0.0,5341.09578,1769.17,4146.17772,2265.0,-0.0
2025-01-10 10:00:00,61761.0,6070.692389999999,-0.0,-0.0,4138.14628,1648.27,6673.89133,2265.0,-0.0
