date,ger_battery_prod,ger_hydro-reservoir_prod,ger_battery_cons,ger_hydro-reservoir_cons,ger_battery_soc,ger_hydro-reservoir_soc
2025-01-01 00:00:00,0.0,-4298.583,-0.0,4298.583,6400.0,8004299.583
2025-01-01 01:00:00,0.0,-5851.893,-0.0,5851.893,6400.0,8010152.476
2025-01-01 02:00:00,0.0,-6443.095,-0.0,6443.095,6400.0,8016596.5709999995
2025-01-01 03:00:00,0.0,-6279.5689999999995,-0.0,6279.5689999999995,6400.0,8022877.14
2025-01-01 04:00:00,0.0,-5887.178,-0.0,5887.178,6400.0,8028765.318
2025-01-01 05:00:00,0.0,-2473.177,-0.0,2473.177,6400.0,8031239.495
2025-01-01 06:00:00,-1684.2105263157896,3968.829526315789,1684.2105263157896,-0.0,8000.0,8027271.665473685
2025-01-01 07:00:00,0.0,5639.959000000001,-0.0,-0.0,8000.0,8021632.706473685
2025-01-01 08:00:00,0.0,5821.885,-0.0,-0.0,8000.0,8015811.821473685
2025-01-01 09:00:00,0.0,8001.020999999999,-0.0,-0.0,8000.0,8007811.800473685
2025-01-01 10:00:00,0.0,9949.919,-0.0,-0.0,8000.0,7997862.881473686
2025-01-01 11:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7987863.881473686
2025-01-01 12:00:00,0.0,9469.859,-0.0,-0.0,8000.0,7978395.022473685
2025-01-01 13:00:00,0.0,9210.274999999998,-0.0,-0.0,8000.0,7969185.747473685
2025-01-01 14:00:00,0.0,9950.947999999999,-0.0,-0.0,8000.0,7959235.799473685
2025-01-01 15:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7949236.799473685
2025-01-01 16:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7939237.799473685
2025-01-01 17:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7929238.799473685
2025-01-01 18:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7919239.799473685
2025-01-01 19:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7909240.799473685
2025-01-01 20:00:00,0.0,8970.471,-0.0,-0.0,8000.0,7900271.328473685
2025-01-01 21:00:00,0.0,7076.960999999999,-0.0,-0.0,8000.0,7893195.367473685
2025-01-01 22:00:00,0.0,3485.3150000000005,-0.0,-0.0,8000.0,7889711.052473685
2025-01-01 23:00:00,0.0,344.33899999999994,-0.0,-0.0,8000.0,7889367.713473685
2025-01-02 00:00:00,0.0,2479.548,-0.0,-0.0,8000.0,7886889.165473685
2025-01-02 01:00:00,0.0,1403.7569999999996,-0.0,-0.0,8000.0,7885486.408473684
2025-01-02 02:00:00,0.0,1736.8019999999997,-0.0,-0.0,8000.0,7883750.606473684
2025-01-02 03:00:00,0.0,3744.6139999999996,-0.0,-0.0,8000.0,7880006.992473684
2025-01-02 04:00:00,0.0,7760.146999999999,-0.0,-0.0,8000.0,7872247.845473684
2025-01-02 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7862248.845473684
2025-01-02 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7852249.845473684
2025-01-02 07:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7842250.845473684
2025-01-02 08:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7832251.845473684
2025-01-02 09:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7822252.845473684
2025-01-02 10:00:00,3242.3560000000034,10000.0,-0.0,-0.0,4586.993684201991,7812253.845473684
2025-01-02 11:00:00,3188.0420000000013,10000.0,-0.0,-0.0,1231.1599999830732,7802254.845473684
2025-01-02 12:00:00,0.0,10000.0,-0.0,-0.0,1231.1599999830732,7792255.845473684
2025-01-02 13:00:00,0.0,10000.0,-0.0,-0.0,1231.1599999830732,7782256.845473684
2025-01-02 14:00:00,0.0,10000.0,-0.0,-0.0,1231.1599999830732,7772257.845473684
2025-01-02 15:00:00,1169.6019999809955,10000.0,-0.0,-0.0,-0.0,7762258.845473684
2025-01-02 16:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7752259.845473684
2025-01-02 17:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7742260.845473684
2025-01-02 18:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7732261.845473684
2025-01-02 19:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7722262.845473684
2025-01-02 20:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7712263.845473684
2025-01-02 21:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7702264.845473684
2025-01-02 22:00:00,0.0,9503.278,-0.0,-0.0,-0.0,7692762.567473684
2025-01-02 23:00:00,-4000.0,9876.956,4000.0,-0.0,3800.0,7682886.611473684
2025-01-03 00:00:00,-421.0526315789474,3437.639631578948,421.0526315789474,-0.0,4200.0,7679449.9718421055
2025-01-03 01:00:00,0.0,1946.6570000000002,-0.0,-0.0,4200.0,7677504.314842106
2025-01-03 02:00:00,-4000.0,6468.052,4000.0,-0.0,8000.0,7671037.262842106
2025-01-03 03:00:00,0.0,4375.468999999999,-0.0,-0.0,8000.0,7666662.793842106
2025-01-03 04:00:00,0.0,8168.977000000001,-0.0,-0.0,8000.0,7658494.816842106
2025-01-03 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7648495.816842106
2025-01-03 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7638496.816842106
2025-01-03 07:00:00,1077.8500000000004,10000.0,-0.0,-0.0,6865.4210526287425,7628497.816842106
2025-01-03 08:00:00,1302.2389999999978,10000.0,-0.0,-0.0,5494.643157888476,7618498.816842106
2025-01-03 09:00:00,0.0,10000.0,-0.0,-0.0,5494.643157888476,7608499.816842106
2025-01-03 10:00:00,0.0,10000.0,-0.0,-0.0,5494.643157888476,7598500.816842106
2025-01-03 11:00:00,0.0,10000.0,-0.0,-0.0,5494.643157888476,7588501.816842106
2025-01-03 12:00:00,-2637.217728538447,10000.0,2637.217728538447,-0.0,8000.0,7578502.816842106
2025-01-03 13:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7568503.816842106
2025-01-03 14:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7558504.816842106
2025-01-03 15:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7548505.816842106
2025-01-03 16:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7538506.816842106
2025-01-03 17:00:00,1726.547999981001,10000.0,-0.0,-0.0,6182.581052647034,7528507.816842106
2025-01-03 18:00:00,4000.0,10000.0,-0.0,-0.0,1972.0547368470347,7518508.816842106
2025-01-03 19:00:00,1873.4519999999993,10000.0,-0.0,-0.0,-0.0,7508509.816842106
2025-01-03 20:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7498510.816842106
2025-01-03 21:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7488511.816842106
2025-01-03 22:00:00,0.0,9330.477,-0.0,-0.0,-0.0,7479182.339842106
2025-01-03 23:00:00,0.0,5621.049000000001,-0.0,-0.0,-0.0,7473562.290842107
2025-01-04 00:00:00,0.0,2464.9979999999996,-0.0,-0.0,-0.0,7471098.292842107
2025-01-04 01:00:00,0.0,1269.2299999999996,-0.0,-0.0,-0.0,7469830.062842106
2025-01-04 02:00:00,-4000.0,5113.267999999999,4000.0,-0.0,3800.0,7464717.794842106
2025-01-04 03:00:00,-421.0526315789474,2910.3966315789476,421.0526315789474,-0.0,4200.0,7461808.398210527
2025-01-04 04:00:00,-4000.0,9705.744999999999,4000.0,-0.0,8000.0,7452103.653210527
2025-01-04 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7442104.653210527
2025-01-04 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7432105.653210527
2025-01-04 07:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7422106.653210527
2025-01-04 08:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7412107.653210527
2025-01-04 09:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7402108.653210527
2025-01-04 10:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7392109.653210527
2025-01-04 11:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7382110.653210527
2025-01-04 12:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7372111.653210527
2025-01-04 13:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7362112.653210527
2025-01-04 14:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7352113.653210527
2025-01-04 15:00:00,1904.7479999999996,10000.0,-0.0,-0.0,5995.002105258146,7342114.653210527
2025-01-04 16:00:00,0.0,10000.0,-0.0,-0.0,5995.002105258146,7332115.653210527
2025-01-04 17:00:00,4000.0,10000.0,-0.0,-0.0,1784.4757894581462,7322116.653210527
2025-01-04 18:00:00,1695.2519999810006,10000.0,-0.0,-0.0,-0.0,7312117.653210527
2025-01-04 19:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7302118.653210527
2025-01-04 20:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7292119.653210527
2025-01-04 21:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7282120.653210527
2025-01-04 22:00:00,0.0,7235.032000000001,-0.0,-0.0,-0.0,7274886.621210528
2025-01-04 23:00:00,-4000.0,7336.703,4000.0,-0.0,3800.0,7267550.918210528
2025-01-05 00:00:00,-4000.0,3890.285,4000.0,-0.0,7600.0,7263661.633210528
2025-01-05 01:00:00,-421.0526315789474,-836.8413684210525,421.0526315789474,836.8413684210525,8000.0,7264499.474578949
2025-01-05 02:00:00,0.0,-823.625,-0.0,823.625,8000.0,7265324.099578949
2025-01-05 03:00:00,0.0,1187.8500000000004,-0.0,-0.0,8000.0,7264137.249578949
2025-01-05 04:00:00,0.0,4966.1,-0.0,-0.0,8000.0,7259172.149578949
2025-01-05 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7249173.149578949
2025-01-05 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7239174.149578949
2025-01-05 07:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7229175.149578949
2025-01-05 08:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7219176.149578949
2025-01-05 09:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7209177.149578949
2025-01-05 10:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7199178.149578949
2025-01-05 11:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7189179.149578949
2025-01-05 12:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7179180.149578949
2025-01-05 13:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7169181.149578949
2025-01-05 14:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7159182.149578949
2025-01-05 15:00:00,0.0,10000.0,-0.0,-0.0,8000.0,7149183.149578949
2025-01-05 16:00:00,3388.572,10000.0,-0.0,-0.0,4433.082105254241,7139184.149578949
2025-01-05 17:00:00,3100.522000000001,10000.0,-0.0,-0.0,1169.3747368250279,7129185.149578949
2025-01-05 18:00:00,878.3499999999985,10000.0,-0.0,-0.0,244.79578945429682,7119186.149578949
2025-01-05 19:00:00,0.0,10000.0,-0.0,-0.0,244.79578945429682,7109187.149578949
2025-01-05 20:00:00,0.0,10000.0,-0.0,-0.0,244.79578945429682,7099188.149578949
2025-01-05 21:00:00,0.0,9194.756000000001,-0.0,-0.0,244.79578945429682,7089994.393578949
2025-01-05 22:00:00,0.0,5154.152,-0.0,-0.0,244.79578945429682,7084841.24157895
2025-01-05 23:00:00,0.0,1594.0359999999991,-0.0,-0.0,244.79578945429682,7083248.205578949
2025-01-06 00:00:00,0.0,-443.62099999999964,-0.0,443.62099999999964,244.79578945429682,7083692.82657895
2025-01-06 01:00:00,0.0,-1858.7169999999996,-0.0,1858.7169999999996,244.79578945429682,7085552.54357895
2025-01-06 02:00:00,0.0,-2531.671,-0.0,2531.671,244.79578945429682,7088085.21457895
2025-01-06 03:00:00,0.0,-2802.2529999999997,-0.0,2802.2529999999997,244.79578945429682,7090888.467578949
2025-01-06 04:00:00,-1558.5298532060044,-1798.2951467939956,1558.5298532060044,1798.2951467939956,1725.399150000001,7092687.762725743
2025-01-06 05:00:00,0.0,-1121.1730000000002,-0.0,1121.1730000000002,1725.399150000001,7093809.935725744
2025-01-06 06:00:00,-4000.0,7685.078,4000.0,-0.0,5525.399150000001,7086125.857725744
2025-01-06 07:00:00,0.0,7739.441000000001,-0.0,-0.0,5525.399150000001,7078387.4167257445
2025-01-06 08:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,7068388.4167257445
2025-01-06 09:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,7058389.4167257445
2025-01-06 10:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,7048390.4167257445
2025-01-06 11:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,7038391.4167257445
2025-01-06 12:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,7028392.4167257445
2025-01-06 13:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,7018393.4167257445
2025-01-06 14:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,7008394.4167257445
2025-01-06 15:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,6998395.4167257445
2025-01-06 16:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,6988396.4167257445
2025-01-06 17:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,6978397.4167257445
2025-01-06 18:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,6968398.4167257445
2025-01-06 19:00:00,0.0,10000.0,-0.0,-0.0,5525.399150000001,6958399.4167257445
2025-01-06 20:00:00,0.0,8848.062,-0.0,-0.0,5525.399150000001,6949552.354725745
2025-01-06 21:00:00,-2604.842999999999,10000.0,2604.842999999999,-0.0,8000.0,6939553.354725745
2025-01-06 22:00:00,0.0,3587.6889999999994,-0.0,-0.0,8000.0,6935966.665725744
2025-01-06 23:00:00,0.0,-124.95399999999972,-0.0,124.95399999999972,8000.0,6936092.619725744
2025-01-07 00:00:00,0.0,-3486.755,-0.0,3486.755,8000.0,6939580.374725744
2025-01-07 01:00:00,0.0,-5635.381,-0.0,5635.381,8000.0,6945216.755725744
2025-01-07 02:00:00,0.0,-6496.071,-0.0,6496.071,8000.0,6951713.826725745
2025-01-07 03:00:00,0.0,-7366.93,-0.0,7366.93,8000.0,6959081.756725744
2025-01-07 04:00:00,0.0,-9205.132000000001,-0.0,9205.132000000001,8000.0,6968287.888725745
2025-01-07 05:00:00,0.0,-8844.871,-0.0,8844.871,8000.0,6977133.759725745
2025-01-07 06:00:00,0.0,-5791.187,-0.0,5791.187,8000.0,6982925.946725745
2025-01-07 07:00:00,0.0,-2729.0520000000006,-0.0,2729.0520000000006,8000.0,6985655.998725745
2025-01-07 08:00:00,0.0,-358.54799999999886,-0.0,358.54799999999886,8000.0,6986015.546725745
2025-01-07 09:00:00,0.0,1565.38,-0.0,-0.0,8000.0,6984451.166725745
2025-01-07 10:00:00,0.0,3426.0640000000003,-0.0,-0.0,8000.0,6981026.102725745
2025-01-07 11:00:00,0.0,2714.3330000000014,-0.0,-0.0,8000.0,6978312.769725746
2025-01-07 12:00:00,0.0,1355.4920000000002,-0.0,-0.0,8000.0,6976958.277725746
2025-01-07 13:00:00,0.0,827.1239999999998,-0.0,-0.0,8000.0,6976132.153725746
2025-01-07 14:00:00,0.0,2034.2849999999999,-0.0,-0.0,8000.0,6974098.868725746
2025-01-07 15:00:00,0.0,5399.729000000001,-0.0,-0.0,8000.0,6968700.139725746
2025-01-07 16:00:00,0.0,9645.91,-0.0,-0.0,8000.0,6959055.2297257455
2025-01-07 17:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6949056.2297257455
2025-01-07 18:00:00,0.0,9608.688,-0.0,-0.0,8000.0,6939448.541725745
2025-01-07 19:00:00,0.0,7043.209999999999,-0.0,-0.0,8000.0,6932406.331725745
2025-01-07 20:00:00,0.0,5273.343000000001,-0.0,-0.0,8000.0,6927133.988725745
2025-01-07 21:00:00,0.0,3705.9789999999994,-0.0,-0.0,8000.0,6923429.009725745
2025-01-07 22:00:00,0.0,552.8299999999999,-0.0,-0.0,8000.0,6922877.179725745
2025-01-07 23:00:00,0.0,-2623.128,-0.0,2623.128,8000.0,6925501.307725744
2025-01-08 00:00:00,0.0,-4664.321,-0.0,4664.321,8000.0,6930166.628725745
2025-01-08 01:00:00,0.0,-5799.3099999999995,-0.0,5799.3099999999995,8000.0,6935966.938725744
2025-01-08 02:00:00,0.0,-5232.788,-0.0,5232.788,8000.0,6941200.726725744
2025-01-08 03:00:00,0.0,-2842.29,-0.0,2842.29,8000.0,6944044.016725744
2025-01-08 04:00:00,0.0,2242.705,-0.0,-0.0,8000.0,6941802.311725744
2025-01-08 05:00:00,0.0,9315.565,-0.0,-0.0,8000.0,6932487.746725744
2025-01-08 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6922488.746725744
2025-01-08 07:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6912489.746725744
2025-01-08 08:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6902490.746725744
2025-01-08 09:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6892491.746725744
2025-01-08 10:00:00,3599.999999981,10000.0,-0.0,-0.0,4210.5263158,6882492.746725744
2025-01-08 11:00:00,0.0,10000.0,-0.0,-0.0,4210.5263158,6872493.746725744
2025-01-08 12:00:00,0.0,10000.0,-0.0,-0.0,4210.5263158,6862494.746725744
2025-01-08 13:00:00,0.0,10000.0,-0.0,-0.0,4210.5263158,6852495.746725744
2025-01-08 14:00:00,0.0,10000.0,-0.0,-0.0,4210.5263158,6842496.746725744
2025-01-08 15:00:00,0.0,10000.0,-0.0,-0.0,4210.5263158,6832497.746725744
2025-01-08 16:00:00,0.0,10000.0,-0.0,-0.0,4210.5263158,6822498.746725744
2025-01-08 17:00:00,4000.0,10000.0,-0.0,-0.0,-0.0,6812499.746725744
2025-01-08 18:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6802500.746725744
2025-01-08 19:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6792501.746725744
2025-01-08 20:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6782502.746725744
2025-01-08 21:00:00,-1044.5609999999997,10000.0,1044.5609999999997,-0.0,992.3329499999996,6772503.746725744
2025-01-08 22:00:00,0.0,4574.521999999999,-0.0,-0.0,992.3329499999996,6767930.224725744
2025-01-08 23:00:00,-3376.491631578948,4377.833631578948,3376.491631578948,-0.0,4200.0,6763553.391094165
2025-01-09 00:00:00,-4000.0,2363.0830000000005,4000.0,-0.0,8000.0,6761191.308094165
2025-01-09 01:00:00,0.0,-2357.174,-0.0,2357.174,8000.0,6763549.482094165
2025-01-09 02:00:00,0.0,-1520.2759999999998,-0.0,1520.2759999999998,8000.0,6765070.758094165
2025-01-09 03:00:00,0.0,1002.1199999999999,-0.0,-0.0,8000.0,6764069.638094164
2025-01-09 04:00:00,0.0,5987.57,-0.0,-0.0,8000.0,6758083.068094164
2025-01-09 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6748084.068094164
2025-01-09 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6738085.068094164
2025-01-09 07:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6728086.068094164
2025-01-09 08:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6718087.068094164
2025-01-09 09:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6708088.068094164
2025-01-09 10:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6698089.068094164
2025-01-09 11:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6688090.068094164
2025-01-09 12:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6678091.068094164
2025-01-09 13:00:00,303.7940000000017,10000.0,-0.0,-0.0,7680.216842104462,6668092.068094164
2025-01-09 14:00:00,0.0,10000.0,-0.0,-0.0,7680.216842104462,6658093.068094164
2025-01-09 15:00:00,3296.205999980998,10000.0,-0.0,-0.0,4210.5263158,6648094.068094164
2025-01-09 16:00:00,4000.0,10000.0,-0.0,-0.0,-0.0,6638095.068094164
2025-01-09 17:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6628096.068094164
2025-01-09 18:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6618097.068094164
2025-01-09 19:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6608098.068094164
2025-01-09 20:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6598099.068094164
2025-01-09 21:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6588100.068094164
2025-01-09 22:00:00,-421.0526315789474,7811.373631578949,421.0526315789474,-0.0,400.0,6580289.694462585
2025-01-09 23:00:00,-4000.0,7782.898000000001,4000.0,-0.0,4200.0,6572507.796462585
2025-01-10 00:00:00,0.0,1478.04,-0.0,-0.0,4200.0,6571030.756462585
2025-01-10 01:00:00,-4000.0,4361.039999999999,4000.0,-0.0,8000.0,6566670.716462585
2025-01-10 02:00:00,0.0,705.1059999999998,-0.0,-0.0,8000.0,6565966.610462585
2025-01-10 03:00:00,0.0,2553.267,-0.0,-0.0,8000.0,6563414.3434625855
2025-01-10 04:00:00,0.0,6872.537,-0.0,-0.0,8000.0,6556542.806462586
2025-01-10 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6546543.806462586
2025-01-10 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6536544.806462586
2025-01-10 07:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6526545.806462586
2025-01-10 08:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6516546.806462586
2025-01-10 09:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6506547.806462586
2025-01-10 10:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6496548.806462586
2025-01-10 11:00:00,3755.0290000000023,10000.0,-0.0,-0.0,4047.337894726958,6486549.806462586
2025-01-10 12:00:00,0.0,10000.0,-0.0,-0.0,4047.337894726958,6476550.806462586
2025-01-10 13:00:00,0.0,10000.0,-0.0,-0.0,4047.337894726958,6466551.806462586
2025-01-10 14:00:00,0.0,10000.0,-0.0,-0.0,4047.337894726958,6456552.806462586
2025-01-10 15:00:00,0.0,10000.0,-0.0,-0.0,4047.337894726958,6446553.806462586
2025-01-10 16:00:00,3052.643999980998,10000.0,-0.0,-0.0,834.028421054716,6436554.806462586
2025-01-10 17:00:00,0.0,10000.0,-0.0,-0.0,834.028421054716,6426555.806462586
2025-01-10 18:00:00,0.0,10000.0,-0.0,-0.0,834.028421054716,6416556.806462586
2025-01-10 19:00:00,792.3269999999993,10000.0,-0.0,-0.0,-0.0,6406557.806462586
2025-01-10 20:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6396558.806462586
2025-01-10 21:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6386559.806462586
2025-01-10 22:00:00,-3119.5469999999987,10000.0,3119.5469999999987,-0.0,2963.5696499999985,6376560.806462586
2025-01-10 23:00:00,-4000.0,7597.728000000001,4000.0,-0.0,6763.569649999999,6368964.078462586
2025-01-11 00:00:00,0.0,1463.0370000000003,-0.0,-0.0,6763.569649999999,6367502.041462586
2025-01-11 01:00:00,0.0,482.89700000000084,-0.0,-0.0,6763.569649999999,6367020.144462586
2025-01-11 02:00:00,0.0,1243.7799999999997,-0.0,-0.0,6763.569649999999,6365777.364462586
2025-01-11 03:00:00,0.0,3298.7069999999994,-0.0,-0.0,6763.569649999999,6362479.657462586
2025-01-11 04:00:00,-1301.5056315789489,8828.03163157895,1301.5056315789489,-0.0,8000.0,6353652.625831007
2025-01-11 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6343653.625831007
2025-01-11 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6333654.625831007
2025-01-11 07:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6323655.625831007
2025-01-11 08:00:00,4000.0,10000.0,-0.0,-0.0,3789.4736842,6313656.625831007
2025-01-11 09:00:00,0.0,10000.0,-0.0,-0.0,3789.4736842,6303657.625831007
2025-01-11 10:00:00,0.0,10000.0,-0.0,-0.0,3789.4736842,6293658.625831007
2025-01-11 11:00:00,0.0,10000.0,-0.0,-0.0,3789.4736842,6283659.625831007
2025-01-11 12:00:00,0.0,10000.0,-0.0,-0.0,3789.4736842,6273660.625831007
2025-01-11 13:00:00,0.0,10000.0,-0.0,-0.0,3789.4736842,6263661.625831007
2025-01-11 14:00:00,0.0,10000.0,-0.0,-0.0,3789.4736842,6253662.625831007
2025-01-11 15:00:00,0.0,10000.0,-0.0,-0.0,3789.4736842,6243663.625831007
2025-01-11 16:00:00,0.0,10000.0,-0.0,-0.0,3789.4736842,6233664.625831007
2025-01-11 17:00:00,0.0,10000.0,-0.0,-0.0,3789.4736842,6223665.625831007
2025-01-11 18:00:00,3599.999999981,10000.0,-0.0,-0.0,-0.0,6213666.625831007
2025-01-11 19:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6203667.625831007
2025-01-11 20:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6193668.625831007
2025-01-11 21:00:00,0.0,10000.0,-0.0,-0.0,-0.0,6183669.625831007
2025-01-11 22:00:00,-1496.0939999999991,10000.0,1496.0939999999991,-0.0,1421.2892999999992,6173670.625831007
2025-01-11 23:00:00,-4000.0,8842.345000000001,4000.0,-0.0,5221.2892999999995,6164829.280831007
2025-01-12 00:00:00,-2924.958631578948,5029.8566315789485,2924.958631578948,-0.0,8000.0,6159800.424199428
2025-01-12 01:00:00,0.0,987.7529999999997,-0.0,-0.0,8000.0,6158813.671199429
2025-01-12 02:00:00,0.0,1057.8630000000003,-0.0,-0.0,8000.0,6157756.808199429
2025-01-12 03:00:00,0.0,2505.0190000000002,-0.0,-0.0,8000.0,6155252.789199429
2025-01-12 04:00:00,0.0,6195.456,-0.0,-0.0,8000.0,6149058.333199428
2025-01-12 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6139059.333199428
2025-01-12 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6129060.333199428
2025-01-12 07:00:00,1679.0919999999987,10000.0,-0.0,-0.0,6232.534736837688,6119061.333199428
2025-01-12 08:00:00,1126.9130000000005,10000.0,-0.0,-0.0,5046.310526308406,6109062.333199428
2025-01-12 09:00:00,0.0,10000.0,-0.0,-0.0,5046.310526308406,6099063.333199428
2025-01-12 10:00:00,0.0,10000.0,-0.0,-0.0,5046.310526308406,6089064.333199428
2025-01-12 11:00:00,0.0,10000.0,-0.0,-0.0,5046.310526308406,6079065.333199428
2025-01-12 12:00:00,0.0,10000.0,-0.0,-0.0,5046.310526308406,6069066.333199428
2025-01-12 13:00:00,0.0,10000.0,-0.0,-0.0,5046.310526308406,6059067.333199428
2025-01-12 14:00:00,-3109.146814412204,10000.0,3109.146814412204,-0.0,8000.0,6049068.333199428
2025-01-12 15:00:00,0.0,10000.0,-0.0,-0.0,8000.0,6039069.333199428
2025-01-12 16:00:00,3559.4300000000003,10000.0,-0.0,-0.0,4253.231578938001,6029070.333199428
2025-01-12 17:00:00,3305.2059999999983,10000.0,-0.0,-0.0,774.0673684029889,6019071.333199428
2025-01-12 18:00:00,735.363999981001,10000.0,-0.0,-0.0,-0.0,6009072.333199428
2025-01-12 19:00:00,0.0,10000.0,-0.0,-0.0,-0.0,5999073.333199428
2025-01-12 20:00:00,0.0,10000.0,-0.0,-0.0,-0.0,5989074.333199428
2025-01-12 21:00:00,0.0,7395.262999999999,-0.0,-0.0,-0.0,5981680.070199428
2025-01-12 22:00:00,-2010.4036315789458,5156.420631578946,2010.4036315789458,-0.0,1909.8834499999984,5976524.649567849
2025-01-12 23:00:00,-4000.0,2969.1950000000006,4000.0,-0.0,5709.883449999998,5973556.454567849
2025-01-13 00:00:00,0.0,-4432.8769999999995,-0.0,4432.8769999999995,5709.883449999998,5977990.331567849
