date,ger_hard-coal,ger_gas,ger_oil,ger_other-non-renewables,ger_wind-on-shore,ger_wind-off-shore,ger_solar-pv,ger_other-renewables,ger_failure
2025-01-02 10:00:00,2362.0,43672.0,866.0,8239.0,551.456,23.73,3076.458,4466.0,-0.0
2025-01-02 11:00:00,2362.0,43672.0,866.0,8239.0,551.456,22.148,4035.354,4466.0,-0.0
2025-01-02 12:00:00,2362.0,43672.0,866.0,8239.0,624.016,24.521,4235.124,4466.0,2455.339
2025-01-02 13:00:00,2362.0,43672.0,866.0,8239.0,711.088,26.103,3436.044,4466.0,2073.7650000000003
2025-01-02 14:00:00,2362.0,43672.0,866.0,8239.0,711.088,26.103,1917.792,4466.0,2921.017
2025-01-02 15:00:00,2362.0,43672.0,866.0,8239.0,696.576,27.685,399.54,4466.0,4546.597000019004
2025-01-02 16:00:00,2362.0,43672.0,866.0,8239.0,928.768,34.013,-0.0,4466.0,9140.219
2025-01-02 17:00:00,2362.0,43672.0,866.0,8239.0,1146.448,43.505,-0.0,4466.0,9041.047
2025-01-02 18:00:00,2362.0,43672.0,866.0,8239.0,1378.64,56.161,-0.0,4466.0,6958.199
2025-01-02 19:00:00,2362.0,43672.0,866.0,8239.0,1494.736,68.026,-0.0,4466.0,2560.2380000000003
2025-01-02 20:00:00,2362.0,43672.0,-0.0,7300.298000000001,1639.856,83.846,-0.0,4466.0,-0.0
2025-01-02 21:00:00,2362.0,43672.0,-0.0,3920.104,1784.976,94.92,-0.0,4466.0,-0.0
2025-01-02 22:00:00,2362.0,43672.0,-0.0,-0.0,1901.072,118.65,-0.0,4466.0,-0.0
2025-01-02 23:00:00,2362.0,43672.0,-0.0,-0.0,1973.632,104.412,-0.0,4466.0,-0.0
2025-01-03 00:00:00,2362.0,43672.0,-0.0,-0.0,1959.12,97.293,-0.0,4466.0,-0.0
2025-01-03 01:00:00,2362.0,43672.0,-0.0,-0.0,1973.632,95.711,-0.0,4466.0,-0.0
2025-01-03 02:00:00,2362.0,43672.0,-0.0,-0.0,1857.536,104.412,-0.0,4466.0,-0.0
2025-01-03 03:00:00,2362.0,43672.0,-0.0,-0.0,1814.0,111.531,-0.0,4466.0,-0.0
2025-01-03 04:00:00,2362.0,43672.0,-0.0,-0.0,1814.0,121.023,-0.0,4466.0,-0.0
2025-01-03 05:00:00,2362.0,43672.0,-0.0,3308.04,1901.072,132.888,-0.0,4466.0,-0.0
2025-01-03 06:00:00,2362.0,43672.0,-0.0,7863.7970000000005,2060.704,149.499,-0.0,4466.0,-0.0
2025-01-03 07:00:00,2362.0,43672.0,866.0,8239.0,2278.384,178.766,-0.0,4466.0,-0.0
2025-01-03 08:00:00,2362.0,43672.0,866.0,8239.0,2423.504,214.361,958.896,4466.0,-0.0
2025-01-03 09:00:00,2362.0,43672.0,246.9330000000009,8239.0,2307.408,257.075,3835.584,4466.0,-0.0
2025-01-03 10:00:00,2362.0,43672.0,-0.0,7431.263000000001,1857.536,242.837,6632.364,4466.0,-0.0
2025-01-03 11:00:00,2362.0,43672.0,-0.0,6553.814,1422.176,227.808,8510.202,4466.0,-0.0
2025-01-03 12:00:00,2362.0,43672.0,333.59572853844656,8239.0,1219.008,216.734,8789.88,4466.0,-0.0
2025-01-03 13:00:00,2362.0,43672.0,-0.0,6405.867,1219.008,206.451,7231.674,4466.0,-0.0
2025-01-03 14:00:00,2362.0,43672.0,427.1829999999991,8239.0,1436.688,196.959,4195.17,4466.0,-0.0
2025-01-03 15:00:00,2362.0,43672.0,866.0,8239.0,2017.168,200.123,799.08,4466.0,3952.629000000001
2025-01-03 16:00:00,2362.0,43672.0,866.0,8239.0,2641.184,212.779,-0.0,4466.0,8665.037
2025-01-03 17:00:00,2362.0,43672.0,866.0,8239.0,3134.592,239.673,-0.0,4466.0,6749.187000018997
2025-01-03 18:00:00,2362.0,43672.0,866.0,8239.0,3424.832,280.014,-0.0,4466.0,2365.154
2025-01-03 19:00:00,2362.0,43672.0,866.0,8239.0,3628.0,338.548,-0.0,4466.0,-0.0
2025-01-03 20:00:00,2362.0,43672.0,-0.0,6737.523000000001,3744.096,388.381,-0.0,4466.0,-0.0
2025-01-03 21:00:00,2362.0,43672.0,-0.0,3615.824,3889.216,442.96,-0.0,4466.0,-0.0
2025-01-03 22:00:00,2362.0,43672.0,-0.0,-0.0,3816.656,503.867,-0.0,4466.0,-0.0
2025-01-03 23:00:00,2362.0,43672.0,-0.0,-0.0,3947.264,519.687,-0.0,4466.0,-0.0
2025-01-04 00:00:00,2362.0,43672.0,-0.0,-0.0,4063.36,523.642,-0.0,4466.0,-0.0
2025-01-04 01:00:00,2362.0,43672.0,-0.0,-0.0,3990.8,529.97,-0.0,4466.0,-0.0
2025-01-04 02:00:00,2362.0,43672.0,-0.0,-0.0,4063.36,547.372,-0.0,4466.0,-0.0
2025-01-04 03:00:00,2362.0,43672.0,-0.0,-0.0,4208.48,582.176,-0.0,4466.0,-0.0
2025-01-04 04:00:00,2362.0,43672.0,-0.0,-0.0,4411.648,614.607,-0.0,4466.0,-0.0
2025-01-04 05:00:00,2362.0,43672.0,-0.0,569.7789999999995,4687.376,628.845,-0.0,4466.0,-0.0
2025-01-04 06:00:00,2362.0,43672.0,-0.0,4962.674999999999,5021.152,635.173,-0.0,4466.0,-0.0
2025-01-04 07:00:00,2362.0,43672.0,-0.0,7259.451000000001,5311.392,654.157,-0.0,4466.0,-0.0
2025-01-04 08:00:00,2362.0,43672.0,-0.0,7129.892000000001,5543.584,662.858,1158.666,4466.0,-0.0
2025-01-04 09:00:00,2362.0,43672.0,-0.0,4900.061000000001,5587.12,663.649,4195.17,4466.0,-0.0
2025-01-04 10:00:00,2362.0,43672.0,-0.0,3688.9159999999983,5456.512,656.53,6912.042,4466.0,-0.0
2025-01-04 11:00:00,2362.0,43672.0,-0.0,3296.0949999999993,4977.616,658.903,8350.386,4466.0,-0.0
2025-01-04 12:00:00,2362.0,43672.0,-0.0,3446.2249999999995,4585.792,657.321,8110.662,4466.0,-0.0
2025-01-04 13:00:00,2362.0,43672.0,-0.0,4310.456000000001,4440.672,669.186,6352.686,4466.0,-0.0
2025-01-04 14:00:00,2362.0,43672.0,-0.0,6713.357000000002,4339.088,663.649,3555.906,4466.0,-0.0
2025-01-04 15:00:00,2362.0,43672.0,866.0,8239.0,4339.088,647.038,759.126,4466.0,-0.0
2025-01-04 16:00:00,2362.0,43672.0,866.0,8239.0,4426.16,650.993,-0.0,4466.0,6454.847
2025-01-04 17:00:00,2362.0,43672.0,866.0,8239.0,4600.304,673.141,-0.0,4466.0,2410.5550000000003
2025-01-04 18:00:00,2362.0,43672.0,866.0,8239.0,4716.4,677.887,-0.0,4466.0,2709.4610000189996
2025-01-04 19:00:00,2362.0,43672.0,755.4500000000007,8239.0,4890.544,685.006,-0.0,4466.0,-0.0
2025-01-04 20:00:00,2362.0,43672.0,-0.0,4724.820000000001,4948.592,686.588,-0.0,4466.0,-0.0
2025-01-04 21:00:00,2362.0,43672.0,-0.0,1544.2840000000006,4992.128,686.588,-0.0,4466.0,-0.0
2025-01-04 22:00:00,2362.0,43672.0,-0.0,-0.0,4701.888,696.08,-0.0,4466.0,-0.0
2025-01-04 23:00:00,2362.0,43672.0,-0.0,-0.0,4847.008,695.289,-0.0,4466.0,-0.0
2025-01-05 00:00:00,2362.0,43672.0,-0.0,-0.0,4847.008,693.707,-0.0,4466.0,-0.0
2025-01-05 01:00:00,2362.0,43672.0,-0.0,-0.0,4701.888,685.006,-0.0,4466.0,-0.0
2025-01-05 02:00:00,2362.0,43672.0,-0.0,-0.0,4411.648,669.977,-0.0,4466.0,-0.0
2025-01-05 03:00:00,2362.0,43672.0,-0.0,-0.0,4179.456,659.694,-0.0,4466.0,-0.0
2025-01-05 04:00:00,2362.0,43672.0,-0.0,-0.0,4005.312,686.588,-0.0,4466.0,-0.0
2025-01-05 05:00:00,2362.0,43672.0,-0.0,191.1909999999998,4048.848,688.961,-0.0,4466.0,-0.0
2025-01-05 06:00:00,2362.0,43672.0,-0.0,5049.31,4237.504,669.186,-0.0,4466.0,-0.0
2025-01-05 07:00:00,2362.0,43672.0,-0.0,7465.018,4600.304,678.678,-0.0,4466.0,-0.0
2025-01-05 08:00:00,2362.0,43672.0,443.52399999999943,8239.0,4817.984,670.768,239.724,4466.0,-0.0
2025-01-05 09:00:00,2362.0,43672.0,571.7950000000001,8239.0,5108.224,633.591,1398.39,4466.0,-0.0
2025-01-05 10:00:00,2362.0,43672.0,665.1230000000014,8239.0,5267.856,639.919,2517.102,4466.0,-0.0
2025-01-05 11:00:00,2362.0,43672.0,-0.0,8025.262000000001,5616.144,653.366,3276.228,4466.0,-0.0
2025-01-05 12:00:00,2362.0,43672.0,-0.0,6299.718999999999,5906.384,643.083,3635.814,4466.0,-0.0
2025-01-05 13:00:00,2362.0,43672.0,-0.0,4593.901000000001,6298.208,636.755,3356.136,4466.0,-0.0
2025-01-05 14:00:00,2362.0,43672.0,-0.0,5013.564000000001,6385.28,580.594,2117.562,4466.0,-0.0
2025-01-05 15:00:00,2362.0,43672.0,414.40400000000045,8239.0,5949.92,541.044,319.632,4466.0,-0.0
2025-01-05 16:00:00,2362.0,43672.0,866.0,8239.0,5848.336,484.092,-0.0,4466.0,-0.0
2025-01-05 17:00:00,2362.0,43672.0,866.0,8239.0,5949.92,425.558,-0.0,4466.0,-0.0
2025-01-05 18:00:00,2362.0,43672.0,866.0,8239.0,5920.896,390.754,-0.0,4466.0,-0.0
2025-01-05 19:00:00,2362.0,43672.0,-0.0,5523.166,5935.408,384.426,-0.0,4466.0,-0.0
2025-01-05 20:00:00,2362.0,43672.0,-0.0,1684.004,5833.824,389.172,-0.0,4466.0,-0.0
2025-01-05 21:00:00,2362.0,43672.0,-0.0,-0.0,5717.728,376.516,-0.0,4466.0,-0.0
2025-01-05 22:00:00,2362.0,43672.0,-0.0,-0.0,5398.464,335.384,-0.0,4466.0,-0.0
2025-01-05 23:00:00,2362.0,43672.0,-0.0,-0.0,5093.712,294.252,-0.0,4466.0,-0.0
2025-01-06 00:00:00,2362.0,43672.0,-0.0,-0.0,4803.472,268.149,-0.0,4466.0,-0.0
2025-01-06 01:00:00,2362.0,43672.0,-0.0,-0.0,4484.208,236.509,-0.0,4466.0,-0.0
2025-01-06 02:00:00,2362.0,43672.0,-0.0,-0.0,4339.088,247.583,-0.0,4466.0,-0.0
2025-01-06 03:00:00,2362.0,43672.0,-0.0,-0.0,4150.432,261.821,-0.0,4466.0,-0.0
2025-01-06 04:00:00,2362.0,43672.0,-0.0,-0.0,4019.824,246.001,-0.0,4466.0,-0.0
2025-01-06 05:00:00,2362.0,43672.0,-0.0,-0.0,3787.632,198.541,-0.0,4466.0,-0.0
2025-01-06 06:00:00,2362.0,43672.0,-0.0,-0.0,3410.32,175.602,-0.0,4466.0,-0.0
2025-01-06 07:00:00,2362.0,43672.0,-0.0,-0.0,3105.568,158.991,-0.0,4466.0,-0.0
2025-01-06 08:00:00,2362.0,43672.0,-0.0,315.605,2771.792,114.695,79.908,4466.0,-0.0
2025-01-06 09:00:00,2362.0,43672.0,-0.0,2001.8060000000005,2467.04,75.936,679.218,4466.0,-0.0
2025-01-06 10:00:00,2362.0,43672.0,-0.0,3486.1089999999995,2046.192,78.309,1398.39,4466.0,-0.0
2025-01-06 11:00:00,2362.0,43672.0,-0.0,2955.486,1901.072,53.788,2037.654,4466.0,-0.0
2025-01-06 12:00:00,2362.0,43672.0,-0.0,1973.241,1814.0,34.013,1957.746,4466.0,-0.0
2025-01-06 13:00:00,2362.0,43672.0,-0.0,1894.8810000000005,1712.416,29.267,1358.436,4466.0,-0.0
2025-01-06 14:00:00,2362.0,43672.0,-0.0,2680.6620000000003,1625.344,23.73,639.264,4466.0,-0.0
2025-01-06 15:00:00,2362.0,43672.0,-0.0,5119.28,1494.736,18.984,-0.0,4466.0,-0.0
2025-01-06 16:00:00,2362.0,43672.0,-0.0,8064.442,1407.664,26.894,-0.0,4466.0,-0.0
2025-01-06 17:00:00,2362.0,43672.0,-0.0,7785.3460000000005,1335.104,39.55,-0.0,4466.0,-0.0
2025-01-06 18:00:00,2362.0,43672.0,-0.0,5585.481,1335.104,51.415,-0.0,4466.0,-0.0
2025-01-06 19:00:00,2362.0,43672.0,-0.0,1634.5420000000001,1335.104,74.354,-0.0,4466.0,-0.0
2025-01-06 20:00:00,2362.0,43672.0,-0.0,-0.0,1349.616,112.322,-0.0,4466.0,-0.0
2025-01-06 21:00:00,2362.0,43672.0,-0.0,-0.0,1248.032,174.811,-0.0,4466.0,-0.0
2025-01-06 22:00:00,2362.0,43672.0,-0.0,-0.0,1277.056,241.255,-0.0,4466.0,-0.0
2025-01-06 23:00:00,2362.0,43672.0,-0.0,-0.0,1393.152,333.802,-0.0,4466.0,-0.0
2025-01-07 00:00:00,2362.0,43672.0,-0.0,-0.0,1581.808,408.947,-0.0,4466.0,-0.0
2025-01-07 01:00:00,2362.0,43672.0,-0.0,-0.0,1872.048,445.333,-0.0,4466.0,-0.0
2025-01-07 02:00:00,2362.0,43672.0,-0.0,-0.0,2089.728,532.343,-0.0,4466.0,-0.0
2025-01-07 03:00:00,2362.0,43672.0,-0.0,-0.0,2408.992,567.938,-0.0,4466.0,-0.0
2025-01-07 04:00:00,2362.0,43672.0,-0.0,-0.0,2829.84,642.292,-0.0,4466.0,-0.0
2025-01-07 05:00:00,2362.0,43672.0,-0.0,-0.0,3381.296,652.575,-0.0,4466.0,-0.0
2025-01-07 06:00:00,2362.0,43672.0,-0.0,-0.0,3961.776,649.411,-0.0,4466.0,-0.0
2025-01-07 07:00:00,2362.0,43672.0,-0.0,-0.0,4585.792,680.26,-0.0,4466.0,-0.0
2025-01-07 08:00:00,2362.0,43672.0,-0.0,-0.0,5180.784,719.81,39.954,4466.0,-0.0
2025-01-07 09:00:00,2362.0,43672.0,-0.0,-0.0,5761.264,726.138,679.218,4466.0,-0.0
2025-01-07 10:00:00,2362.0,43672.0,-0.0,-0.0,5790.288,737.212,1358.436,4466.0,-0.0
2025-01-07 11:00:00,2362.0,43672.0,-0.0,-0.0,6341.744,715.855,1678.068,4466.0,-0.0
2025-01-07 12:00:00,2362.0,43672.0,-0.0,-0.0,6733.568,700.826,1638.114,4466.0,-0.0
2025-01-07 13:00:00,2362.0,43672.0,-0.0,-0.0,6530.4,654.948,1278.528,4466.0,-0.0
2025-01-07 14:00:00,2362.0,43672.0,-0.0,-0.0,6167.6,522.851,639.264,4466.0,-0.0
2025-01-07 15:00:00,2362.0,43672.0,-0.0,-0.0,5674.192,450.079,-0.0,4466.0,-0.0
2025-01-07 16:00:00,2362.0,43672.0,-0.0,-0.0,5282.368,428.722,-0.0,4466.0,-0.0
2025-01-07 17:00:00,2362.0,43672.0,-0.0,420.71399999999994,5093.712,406.574,-0.0,4466.0,-0.0
2025-01-07 18:00:00,2362.0,43672.0,-0.0,-0.0,4788.96,373.352,-0.0,4466.0,-0.0
2025-01-07 19:00:00,2362.0,43672.0,-0.0,-0.0,4455.184,368.606,-0.0,4466.0,-0.0
2025-01-07 20:00:00,2362.0,43672.0,-0.0,-0.0,4179.456,404.201,-0.0,4466.0,-0.0
2025-01-07 21:00:00,2362.0,43672.0,-0.0,-0.0,4310.064,495.957,-0.0,4466.0,-0.0
2025-01-07 22:00:00,2362.0,43672.0,-0.0,-0.0,3889.216,548.954,-0.0,4466.0,-0.0
2025-01-07 23:00:00,2362.0,43672.0,-0.0,-0.0,4135.92,544.208,-0.0,4466.0,-0.0
2025-01-08 00:00:00,2362.0,43672.0,-0.0,-0.0,4513.232,537.089,-0.0,4466.0,-0.0
2025-01-08 01:00:00,2362.0,43672.0,-0.0,-0.0,4803.472,488.838,-0.0,4466.0,-0.0
2025-01-08 02:00:00,2362.0,43672.0,-0.0,-0.0,4847.008,458.78,-0.0,4466.0,-0.0
2025-01-08 03:00:00,2362.0,43672.0,-0.0,-0.0,4977.616,485.674,-0.0,4466.0,-0.0
2025-01-08 04:00:00,2362.0,43672.0,-0.0,-0.0,5137.248,488.047,-0.0,4466.0,-0.0
2025-01-08 05:00:00,2362.0,43672.0,-0.0,-0.0,5108.224,491.211,-0.0,4466.0,-0.0
2025-01-08 06:00:00,2362.0,43672.0,-0.0,5013.106999999999,5006.64,540.253,-0.0,4466.0,-0.0
2025-01-08 07:00:00,2362.0,43672.0,-0.0,7550.3679999999995,4992.128,588.504,-0.0,4466.0,-0.0
2025-01-08 08:00:00,2362.0,43672.0,866.0,8239.0,5151.76,633.591,-0.0,4466.0,6.6489999999994325
2025-01-08 09:00:00,2362.0,43672.0,866.0,8239.0,5311.392,668.395,79.908,4466.0,1809.3050000000003
2025-01-08 10:00:00,2362.0,43672.0,866.0,8239.0,4948.592,669.186,319.632,4466.0,355.5900000190004
2025-01-08 11:00:00,2362.0,43672.0,866.0,8239.0,5209.808,667.604,479.448,4466.0,4542.14
2025-01-08 12:00:00,2362.0,43672.0,866.0,8239.0,5383.952,679.469,559.356,4466.0,4163.222999999999
2025-01-08 13:00:00,2362.0,43672.0,866.0,8239.0,5514.56,695.289,439.494,4466.0,3041.6569999999983
2025-01-08 14:00:00,2362.0,43672.0,866.0,8239.0,5514.56,703.99,199.77,4466.0,2480.6799999999994
2025-01-08 15:00:00,2362.0,43672.0,866.0,8239.0,5558.096,688.17,-0.0,4466.0,3070.7340000000004
2025-01-08 16:00:00,2362.0,43672.0,866.0,8239.0,5630.656,679.469,-0.0,4466.0,5222.874999999999
2025-01-08 17:00:00,2362.0,43672.0,866.0,8239.0,5761.264,679.469,-0.0,4466.0,854.2669999999998
2025-01-08 18:00:00,2362.0,43672.0,866.0,8239.0,5775.776,680.26,-0.0,4466.0,2777.964
2025-01-08 19:00:00,2362.0,43672.0,-0.0,7128.774,5717.728,694.498,-0.0,4466.0,-0.0
2025-01-08 20:00:00,2362.0,43672.0,-0.0,2517.639,5529.072,695.289,-0.0,4466.0,-0.0
2025-01-08 21:00:00,2362.0,43672.0,-0.0,-0.0,5354.928,682.633,-0.0,4466.0,-0.0
2025-01-08 22:00:00,2362.0,43672.0,-0.0,-0.0,4992.128,672.35,-0.0,4466.0,-0.0
2025-01-08 23:00:00,2362.0,43672.0,-0.0,-0.0,4992.128,656.53,-0.0,4466.0,-0.0
2025-01-09 00:00:00,2362.0,43672.0,-0.0,-0.0,4716.4,622.517,-0.0,4466.0,-0.0
2025-01-09 01:00:00,2362.0,43672.0,-0.0,-0.0,4339.088,590.086,-0.0,4466.0,-0.0
2025-01-09 02:00:00,2362.0,43672.0,-0.0,-0.0,3947.264,579.012,-0.0,4466.0,-0.0
2025-01-09 03:00:00,2362.0,43672.0,-0.0,-0.0,3686.048,594.832,-0.0,4466.0,-0.0
2025-01-09 04:00:00,2362.0,43672.0,-0.0,-0.0,3439.344,590.086,-0.0,4466.0,-0.0
2025-01-09 05:00:00,2362.0,43672.0,-0.0,2674.4310000000005,3265.2,600.369,-0.0,4466.0,-0.0
2025-01-09 06:00:00,2362.0,43672.0,-0.0,8019.325999999999,3178.128,637.546,-0.0,4466.0,-0.0
2025-01-09 07:00:00,2362.0,43672.0,866.0,8239.0,3279.712,666.022,-0.0,4466.0,1012.2660000000001
2025-01-09 08:00:00,2362.0,43672.0,866.0,8239.0,3424.832,703.99,519.402,4466.0,1646.7760000000003
2025-01-09 09:00:00,2362.0,43672.0,866.0,8239.0,3584.464,734.048,1997.7,4466.0,1464.7880000000005
2025-01-09 10:00:00,2362.0,43672.0,866.0,8239.0,2800.816,731.675,3555.906,4466.0,2023.603
2025-01-09 11:00:00,2362.0,43672.0,866.0,8239.0,3207.152,737.212,4514.802,4466.0,1187.8340000000007
2025-01-09 12:00:00,2362.0,43672.0,866.0,8239.0,3497.392,734.839,4594.71,4466.0,483.0590000000002
2025-01-09 13:00:00,2362.0,43672.0,866.0,8239.0,3410.32,729.302,3835.584,4466.0,-0.0
2025-01-09 14:00:00,2362.0,43672.0,866.0,8239.0,3250.688,730.884,2397.24,4466.0,1096.188
2025-01-09 15:00:00,2362.0,43672.0,866.0,8239.0,3279.712,730.884,759.126,4466.0,189.07200001900264
2025-01-09 16:00:00,2362.0,43672.0,866.0,8239.0,3453.856,722.974,-0.0,4466.0,3479.1699999999996
2025-01-09 17:00:00,2362.0,43672.0,866.0,8239.0,3540.928,712.691,-0.0,4466.0,7421.380999999999
2025-01-09 18:00:00,2362.0,43672.0,866.0,8239.0,3598.976,699.244,-0.0,4466.0,5340.779999999999
2025-01-09 19:00:00,2362.0,43672.0,866.0,8239.0,3657.024,677.887,-0.0,4466.0,565.0890000000004
2025-01-09 20:00:00,2362.0,43672.0,-0.0,4872.888999999999,3671.536,652.575,-0.0,4466.0,-0.0
2025-01-09 21:00:00,2362.0,43672.0,-0.0,1122.7589999999996,3700.56,625.681,-0.0,4466.0,-0.0
2025-01-09 22:00:00,2362.0,43672.0,-0.0,-0.0,2844.352,551.327,-0.0,4466.0,-0.0
2025-01-09 23:00:00,2362.0,43672.0,-0.0,-0.0,2945.936,495.166,-0.0,4466.0,-0.0
2025-01-10 00:00:00,2362.0,43672.0,-0.0,-0.0,3003.984,423.976,-0.0,4466.0,-0.0
2025-01-10 01:00:00,2362.0,43672.0,-0.0,-0.0,3134.592,354.368,-0.0,4466.0,-0.0
2025-01-10 02:00:00,2362.0,43672.0,-0.0,-0.0,3294.224,292.67,-0.0,4466.0,-0.0
2025-01-10 03:00:00,2362.0,43672.0,-0.0,-0.0,3482.88,223.853,-0.0,4466.0,-0.0
2025-01-10 04:00:00,2362.0,43672.0,-0.0,-0.0,3613.488,177.975,-0.0,4466.0,-0.0
2025-01-10 05:00:00,2362.0,43672.0,-0.0,3766.3719999999994,3758.608,174.02,-0.0,4466.0,-0.0
2025-01-10 06:00:00,2362.0,43672.0,853.5,8239.0,4019.824,186.676,-0.0,4466.0,-0.0
2025-01-10 07:00:00,2362.0,43672.0,866.0,8239.0,4106.896,189.049,-0.0,4466.0,2123.0550000000003
2025-01-10 08:00:00,2362.0,43672.0,866.0,8239.0,4208.48,218.316,479.448,4466.0,2559.7560000000003
2025-01-10 09:00:00,2362.0,43672.0,866.0,8239.0,4353.6,276.059,1358.436,4466.0,3106.9049999999997
2025-01-10 10:00:00,2362.0,43672.0,866.0,8239.0,4019.824,287.133,2197.47,4466.0,4123.573
2025-01-10 11:00:00,2362.0,43672.0,866.0,8239.0,4527.744,320.355,2716.872,4466.0,-0.0
2025-01-10 12:00:00,2362.0,43672.0,866.0,8239.0,4905.056,363.86,2597.01,4466.0,3331.0739999999996
2025-01-10 13:00:00,2362.0,43672.0,866.0,8239.0,4890.544,408.156,1997.7,4466.0,2924.5999999999995
2025-01-10 14:00:00,2362.0,43672.0,866.0,8239.0,4730.912,416.066,1198.62,4466.0,3155.402000000001
2025-01-10 15:00:00,2362.0,43672.0,866.0,8239.0,4368.112,431.095,319.632,4466.0,4705.161000000001
2025-01-10 16:00:00,2362.0,43672.0,866.0,8239.0,4034.336,476.973,-0.0,4466.0,4902.047000019002
2025-01-10 17:00:00,2362.0,43672.0,866.0,8239.0,3990.8,541.044,-0.0,4466.0,7943.156
2025-01-10 18:00:00,2362.0,43672.0,866.0,8239.0,4121.408,591.668,-0.0,4466.0,5809.924
2025-01-10 19:00:00,2362.0,43672.0,866.0,8239.0,4411.648,613.025,-0.0,4466.0,-0.0
2025-01-10 20:00:00,2362.0,43672.0,-0.0,5041.271,4498.72,632.009,-0.0,4466.0,-0.0
2025-01-10 21:00:00,2362.0,43672.0,-0.0,1275.451,4498.72,647.829,-0.0,4466.0,-0.0
2025-01-10 22:00:00,2362.0,43672.0,-0.0,-0.0,4208.48,662.067,-0.0,4466.0,-0.0
