date,ibe_nuclear,ibe_hard-coal,ibe_gas,ibe_other-non-renewables,ibe_wind-on-shore,ibe_wind-off-shore,ibe_solar-pv,ibe_solar-thermal,ibe_other-renewables,ibe_failure
2025-01-01 00:00:00,2048.72,-0.0,20569.835,-0.0,5682.105,19.14,-0.0,-0.0,2892.2,-0.0
2025-01-01 01:00:00,2048.72,-0.0,27337.56,-0.0,5745.2395,9.57,-0.0,-0.0,2892.2,-0.0
2025-01-01 02:00:00,2048.72,-0.0,27337.56,-0.0,5618.9705,3.19,-0.0,-0.0,2892.2,-0.0
2025-01-01 03:00:00,2048.72,-0.0,10523.91749999999,-0.0,5745.2395,3.19,-0.0,-0.0,2892.2,-0.0
2025-01-01 04:00:00,2048.72,-0.0,27337.56,-0.0,5555.836,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-01 05:00:00,2048.72,-0.0,-0.0,-0.0,5429.567,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-01 06:00:00,2048.72,-0.0,229.18549999999868,-0.0,5113.8945,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-01 07:00:00,2048.72,-0.0,18222.126999999997,-0.0,4671.953,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-01 08:00:00,2048.72,-0.0,17981.79361,-0.0,4166.877,-0.0,3652.17489,163.2345,2892.2,-0.0
2025-01-01 09:00:00,2048.72,-0.0,-0.0,-0.0,3914.339,-0.0,24628.76913,1100.7865,2892.2,-0.0
2025-01-01 10:00:00,1653.8581100000001,-0.0,-0.0,-0.0,3346.1285,-0.0,41110.37889,1837.4345,2892.2,-0.0
2025-01-01 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,51436.0,-0.0,-0.0,-0.0
2025-01-01 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,51979.0,-0.0,-0.0,-0.0
2025-01-01 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,51679.0,-0.0,-0.0,-0.0
2025-01-01 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50329.0,-0.0,-0.0,-0.0
2025-01-01 15:00:00,2048.72,-0.0,-0.0,-0.0,694.4795,-0.0,38394.6591,1716.055,2892.2,-0.0
2025-01-01 16:00:00,2048.72,-0.0,-0.0,-0.0,820.7485,-0.0,20976.59424,937.552,2892.2,-0.0
2025-01-01 17:00:00,2048.72,-0.0,13629.924849999998,-0.0,1262.69,-0.0,1404.68265,62.7825,2892.2,-0.0
2025-01-01 18:00:00,2048.72,-0.0,18009.7175,-0.0,1578.3625,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-01 19:00:00,2048.72,-0.0,19863.4485,-0.0,1704.6315,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-01 20:00:00,2048.72,-0.0,27337.56,-0.0,1830.9005,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-01 21:00:00,2048.72,-0.0,19720.7175,-0.0,1578.3625,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-01 22:00:00,2048.72,-0.0,27337.56,-0.0,1388.959,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-01 23:00:00,2048.72,-0.0,27337.56,-0.0,1262.69,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 00:00:00,2048.72,-0.0,18235.792029999986,-0.0,1199.5555,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 01:00:00,2048.72,-0.0,27337.56,-0.0,1136.421,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 02:00:00,2048.72,-0.0,27337.56,-0.0,1262.69,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 03:00:00,2048.72,-0.0,7753.646499999994,-0.0,1578.3625,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 04:00:00,2048.72,-0.0,26199.605999999996,-0.0,1704.6315,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 05:00:00,2048.72,-0.0,27337.56,-0.0,1578.3625,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 06:00:00,2048.72,-0.0,6671.986499999999,-0.0,1452.0935,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 07:00:00,2048.72,-0.0,27337.56,-0.0,1388.959,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 08:00:00,2048.72,-0.0,23774.800129999996,-0.0,1452.0935,-0.0,3464.88387,154.8635,2892.2,-0.0
2025-01-02 09:00:00,2048.72,-0.0,9585.450700000001,-0.0,1641.497,-0.0,21538.4673,962.665,2892.2,-0.0
2025-01-02 10:00:00,2048.72,-0.0,-0.0,-0.0,1830.9005,-0.0,36709.03992,1640.716,2892.2,-0.0
2025-01-02 11:00:00,614.0638500000018,-0.0,-0.0,-0.0,1767.766,-0.0,48227.43765,2155.5325,2892.2,-0.0
2025-01-02 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50382.766500000005,2415.0335,2892.2,-0.0
2025-01-02 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49729.395500000006,2423.4045,2892.2,-0.0
2025-01-02 14:00:00,637.6949400000026,-0.0,-0.0,-0.0,757.614,-0.0,47384.62806,2117.863,2892.2,-0.0
2025-01-02 15:00:00,2048.72,-0.0,-0.0,-0.0,694.4795,-0.0,35023.42074,1565.377,2892.2,-0.0
2025-01-02 16:00:00,2048.72,-0.0,-0.0,-0.0,694.4795,-0.0,18635.45649,832.9145,2892.2,-0.0
2025-01-02 17:00:00,2048.72,-0.0,16669.493879999998,-0.0,757.614,-0.0,1123.74612,50.226,2892.2,-0.0
2025-01-02 18:00:00,2048.72,-0.0,27337.56,-0.0,757.614,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 19:00:00,2048.72,-0.0,25832.520849999975,-0.0,883.883,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-02 20:00:00,2048.72,-0.0,27337.56,-0.0,1262.69,9.57,-0.0,-0.0,2892.2,-0.0
2025-01-02 21:00:00,2048.72,-0.0,27337.56,-0.0,1704.6315,38.28,-0.0,-0.0,2892.2,-0.0
2025-01-02 22:00:00,2048.72,-0.0,27337.56,-0.0,1641.497,9.57,-0.0,-0.0,2892.2,-0.0
2025-01-02 23:00:00,2048.72,-0.0,27337.56,-0.0,1957.1695,28.71,-0.0,-0.0,2892.2,-0.0
2025-01-03 00:00:00,2048.72,-0.0,24500.516999999996,-0.0,2146.573,66.99,-0.0,-0.0,2892.2,-0.0
2025-01-03 01:00:00,2048.72,-0.0,27337.56,-0.0,2272.842,102.08,-0.0,-0.0,2892.2,-0.0
2025-01-03 02:00:00,2048.72,-0.0,14565.940499999997,-0.0,2209.7075,118.03,-0.0,-0.0,2892.2,-0.0
2025-01-03 03:00:00,2048.72,-0.0,27337.56,-0.0,2146.573,108.46,-0.0,-0.0,2892.2,-0.0
2025-01-03 04:00:00,2048.72,-0.0,10877.483999999995,-0.0,2146.573,92.51,-0.0,-0.0,2892.2,-0.0
2025-01-03 05:00:00,2048.72,-0.0,27337.56,-0.0,2272.842,73.37,-0.0,-0.0,2892.2,-0.0
2025-01-03 06:00:00,2048.72,-0.0,25719.90599999999,-0.0,2335.9765,79.75,-0.0,-0.0,2892.2,-0.0
2025-01-03 07:00:00,2048.72,-0.0,27337.56,-0.0,2462.2455,118.03,-0.0,-0.0,2892.2,-0.0
2025-01-03 08:00:00,2048.72,-0.0,10131.161699999999,-0.0,2777.918,169.07,2809.3653,125.565,2892.2,-0.0
2025-01-03 09:00:00,2048.72,-0.0,8236.147190000002,-0.0,3219.8595,220.11,21632.11281,966.8505,2892.2,-0.0
2025-01-03 10:00:00,2048.72,-0.0,-0.0,-0.0,2904.187,236.06,37270.91298,1665.829,2892.2,-0.0
2025-01-03 11:00:00,-0.0,-0.0,-0.0,-0.0,1780.1297500000069,258.39,49163.89275,2197.3875,2892.2,-0.0
2025-01-03 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50961.355,2469.445,2892.2,-0.0
2025-01-03 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50263.1695,2473.6305,2892.2,-0.0
2025-01-03 14:00:00,-0.0,-0.0,-0.0,-0.0,421.6858100000024,248.82,48602.01969,2172.2745,2892.2,-0.0
2025-01-03 15:00:00,2048.72,-0.0,-0.0,-0.0,2904.187,274.34,36615.39441,1636.5305,2892.2,-0.0
2025-01-03 16:00:00,2048.72,-0.0,24090.075389999998,-0.0,2967.3215,274.34,19759.20261,883.1405,2892.2,-0.0
2025-01-03 17:00:00,2048.72,-0.0,13592.933319999996,-0.0,3346.1285,236.06,1685.61918,75.339,2892.2,-0.0
2025-01-03 18:00:00,2048.72,-0.0,17726.7515,-0.0,3346.1285,255.2,-0.0,-0.0,2892.2,-0.0
2025-01-03 19:00:00,2048.72,-0.0,19878.9195,-0.0,3093.5905,328.57,-0.0,-0.0,2892.2,-0.0
2025-01-03 20:00:00,2048.72,-0.0,20611.712999999996,-0.0,2904.187,389.18,-0.0,-0.0,2892.2,-0.0
2025-01-03 21:00:00,2048.72,-0.0,27337.56,-0.0,2841.0525,354.09,-0.0,-0.0,2892.2,-0.0
2025-01-03 22:00:00,2048.72,-0.0,27337.56,-0.0,3598.6665,488.07,-0.0,-0.0,2892.2,-0.0
2025-01-03 23:00:00,2048.72,-0.0,11081.942499999997,-0.0,3472.3975,465.74,-0.0,-0.0,2892.2,-0.0
2025-01-04 00:00:00,2048.72,-0.0,27337.56,-0.0,3409.263,462.55,-0.0,-0.0,2892.2,-0.0
2025-01-04 01:00:00,2048.72,-0.0,16790.02261,-0.0,3282.994,462.55,-0.0,-0.0,2892.2,-0.0
2025-01-04 02:00:00,2048.72,-0.0,27337.56,-0.0,3093.5905,437.03,-0.0,-0.0,2892.2,-0.0
2025-01-04 03:00:00,2048.72,-0.0,2863.2429999999995,-0.0,2904.187,430.65,-0.0,-0.0,2892.2,-0.0
2025-01-04 04:00:00,2048.72,-0.0,27337.56,-0.0,2651.649,411.51,-0.0,-0.0,2892.2,-0.0
2025-01-04 05:00:00,2048.72,-0.0,27337.56,-0.0,2525.38,433.84,-0.0,-0.0,2892.2,-0.0
2025-01-04 06:00:00,2048.72,-0.0,13919.85399999999,-0.0,2651.649,494.45,-0.0,-0.0,2892.2,-0.0
2025-01-04 07:00:00,2048.72,-0.0,27337.56,-0.0,2777.918,577.39,-0.0,-0.0,2892.2,-0.0
2025-01-04 08:00:00,2048.72,-0.0,9438.279679999998,-0.0,2777.918,609.29,2996.65632,133.936,2892.2,-0.0
2025-01-04 09:00:00,2048.72,-0.0,8061.3866700000035,-0.0,2777.918,590.15,21819.40383,975.2215,2892.2,-0.0
2025-01-04 10:00:00,2048.72,-0.0,-0.0,-0.0,2651.649,647.57,37645.49502,1682.571,2892.2,-0.0
2025-01-04 11:00:00,-0.0,-0.0,-0.0,-0.0,1046.5967200000018,628.43,49444.82928,2209.944,2892.2,-0.0
2025-01-04 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50860.798500000004,2482.0015,2892.2,-0.0
2025-01-04 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55500.0,-0.0,-0.0,-0.0
2025-01-04 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49069.6705,2214.1295,2892.2,-0.0
2025-01-04 15:00:00,2048.72,-0.0,-0.0,-0.0,1073.2865,143.55,37645.49502,1682.571,2892.2,-0.0
2025-01-04 16:00:00,2048.72,-0.0,-0.0,-0.0,1199.5555,124.41,20602.0122,920.81,2892.2,-0.0
2025-01-04 17:00:00,2048.72,-0.0,14327.362249999998,-0.0,1578.3625,261.58,2341.13775,104.6375,2892.2,-0.0
2025-01-04 18:00:00,2048.72,-0.0,27337.56,-0.0,1957.1695,401.94,-0.0,-0.0,2892.2,-0.0
2025-01-04 19:00:00,2048.72,-0.0,27337.56,-0.0,2399.111,360.47,-0.0,-0.0,2892.2,-0.0
2025-01-04 20:00:00,2048.72,-0.0,27337.56,-0.0,2904.187,236.06,-0.0,-0.0,2892.2,-0.0
2025-01-04 21:00:00,2048.72,-0.0,18374.7815,-0.0,3346.1285,137.17,-0.0,-0.0,2892.2,-0.0
2025-01-04 22:00:00,2048.72,-0.0,17293.979759999984,-0.0,3472.3975,194.59,-0.0,-0.0,2892.2,-0.0
2025-01-04 23:00:00,2048.72,-0.0,27337.56,-0.0,3851.2045,98.89,-0.0,-0.0,2892.2,-0.0
2025-01-05 00:00:00,2048.72,-0.0,20883.292999999994,-0.0,4103.7425,41.47,-0.0,-0.0,2892.2,-0.0
2025-01-05 01:00:00,2048.72,-0.0,19467.960499999997,-0.0,4482.5495,9.57,-0.0,-0.0,2892.2,-0.0
2025-01-05 02:00:00,2048.72,-0.0,27337.56,-0.0,4671.953,9.57,-0.0,-0.0,2892.2,-0.0
2025-01-05 03:00:00,2048.72,-0.0,6985.0949999999975,-0.0,4798.222,12.76,-0.0,-0.0,2892.2,-0.0
2025-01-05 04:00:00,2048.72,-0.0,16099.989999999996,-0.0,5050.76,22.33,-0.0,-0.0,2892.2,-0.0
2025-01-05 05:00:00,2048.72,-0.0,27337.56,-0.0,5429.567,41.47,-0.0,-0.0,2892.2,-0.0
2025-01-05 06:00:00,2048.72,-0.0,6784.818999999998,-0.0,5808.374,73.37,-0.0,-0.0,2892.2,-0.0
2025-01-05 07:00:00,2048.72,-0.0,20920.415499999996,-0.0,6376.5845,102.08,-0.0,-0.0,2892.2,-0.0
2025-01-05 08:00:00,2048.72,-0.0,27337.56,-0.0,6629.1225,121.22,3090.30183,138.1215,2892.2,-0.0
2025-01-05 09:00:00,2048.72,-0.0,1052.7785799999965,-0.0,6376.5845,130.79,19571.91159,874.7695,2892.2,-0.0
2025-01-05 10:00:00,2048.72,-0.0,-0.0,-0.0,5555.836,82.94,35117.06625,1569.5625,2892.2,-0.0
2025-01-05 11:00:00,-0.0,-0.0,-0.0,-0.0,4205.46601,44.66,46729.10949,2088.5645,2892.2,-0.0
2025-01-05 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50745.2185,2314.5815,2892.2,-0.0
2025-01-05 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50057.073500000006,2272.7265,2892.2,-0.0
2025-01-05 14:00:00,-0.0,-0.0,-0.0,-0.0,5311.958330000003,12.76,43732.45317,1954.6285,2892.2,-0.0
2025-01-05 15:00:00,2048.72,-0.0,-0.0,-0.0,5745.2395,9.57,32307.70095,1443.9975,2892.2,-0.0
2025-01-05 16:00:00,2048.72,-0.0,-0.0,-0.0,5997.7775,12.76,16949.83731,757.5755,2892.2,-0.0
2025-01-05 17:00:00,2048.72,-0.0,8850.113769999996,-0.0,7197.333,25.52,2153.84673,96.2665,2892.2,-0.0
2025-01-05 18:00:00,2048.72,-0.0,12454.823999999997,-0.0,8081.216,51.04,-0.0,-0.0,2892.2,-0.0
2025-01-05 19:00:00,2048.72,-0.0,13941.652499999998,-0.0,8523.1575,105.27,-0.0,-0.0,2892.2,-0.0
2025-01-05 20:00:00,2048.72,-0.0,14084.430999999999,-0.0,8965.099,143.55,-0.0,-0.0,2892.2,-0.0
2025-01-05 21:00:00,2048.72,-0.0,27337.56,-0.0,9596.444,213.73,-0.0,-0.0,2892.2,-0.0
2025-01-05 22:00:00,2048.72,-0.0,27337.56,-0.0,11237.941,146.74,-0.0,-0.0,2892.2,-0.0
2025-01-05 23:00:00,2048.72,-0.0,20490.092489999995,-0.0,11174.8065,185.02,-0.0,-0.0,2892.2,-0.0
2025-01-06 00:00:00,2048.72,-0.0,-0.0,-0.0,12248.093,347.71,-0.0,-0.0,2892.2,-0.0
2025-01-06 01:00:00,2048.72,-0.0,9546.337,-0.0,13510.783,586.96,-0.0,-0.0,2892.2,-0.0
2025-01-06 02:00:00,2048.72,-0.0,11669.925999999994,-0.0,15278.549,606.1,-0.0,-0.0,2892.2,-0.0
2025-01-06 03:00:00,2048.72,-0.0,-0.0,-0.0,16541.239,561.44,-0.0,-0.0,2892.2,-0.0
2025-01-06 04:00:00,2048.72,-0.0,-0.0,-0.0,18182.736,558.25,-0.0,-0.0,2892.2,-0.0
2025-01-06 05:00:00,2048.72,-0.0,-0.0,-0.0,20076.771,622.05,-0.0,-0.0,2892.2,-0.0
2025-01-06 06:00:00,2048.72,-0.0,-0.0,-0.0,22602.151,765.6,-0.0,-0.0,2892.2,-0.0
2025-01-06 07:00:00,2048.72,-0.0,-0.0,-0.0,24369.917,1266.43,-0.0,-0.0,2892.2,-0.0
2025-01-06 08:00:00,2048.72,-0.0,-0.0,-0.0,27084.7005,1496.11,2434.78326,108.823,2892.2,-0.0
2025-01-06 09:00:00,-0.0,-0.0,-0.0,-0.0,30140.560520000006,1515.25,13859.53548,619.454,2892.2,-0.0
2025-01-06 10:00:00,-0.0,-0.0,-0.0,-0.0,22803.01558,1505.68,22662.21342,1012.891,2892.2,-0.0
2025-01-06 11:00:00,-0.0,-0.0,-0.0,-0.0,19708.20518,1515.25,26408.03382,1180.311,2892.2,-0.0
2025-01-06 12:00:00,-0.0,-0.0,-0.0,-0.0,21668.008310000005,1515.25,25190.64219,1125.8995,2892.2,-0.0
2025-01-06 13:00:00,-0.0,-0.0,-0.0,-0.0,26244.466790000006,1505.68,20695.65771,924.9955,2892.2,-0.0
2025-01-06 14:00:00,-0.0,-0.0,-0.0,-0.0,30879.194360000005,1365.32,15357.86364,686.422,2892.2,-0.0
2025-01-06 15:00:00,-0.0,-0.0,-0.0,-0.0,35754.47597,1489.73,9645.48753,431.1065,2892.2,-0.0
2025-01-06 16:00:00,-0.0,-0.0,-0.0,-0.0,41895.30960000001,1515.25,3745.8204,167.42,2892.2,-0.0
2025-01-06 17:00:00,2048.72,-0.0,-0.0,-0.0,44572.957,1515.25,280.93653,12.5565,2892.2,-0.0
2025-01-06 18:00:00,2048.72,-0.0,-0.0,-0.0,43689.074,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-06 19:00:00,2048.72,-0.0,-0.0,-0.0,42173.846,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-06 20:00:00,2048.72,-0.0,-0.0,-0.0,40279.811,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-06 21:00:00,2048.72,-0.0,-0.0,-0.0,38890.852,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-06 22:00:00,2048.72,-0.0,-0.0,-0.0,36491.741,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-06 23:00:00,2048.72,-0.0,-0.0,-0.0,36049.7995,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-07 00:00:00,2048.72,-0.0,-0.0,-0.0,36428.6065,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-07 01:00:00,2048.72,-0.0,-0.0,-0.0,36239.203,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-07 02:00:00,383.8090000000011,-0.0,-0.0,-0.0,36491.741,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-07 03:00:00,-0.0,-0.0,-0.0,-0.0,36024.55,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-07 04:00:00,-0.0,-0.0,-0.0,-0.0,35940.55,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-07 05:00:00,-0.0,-0.0,-0.0,-0.0,36702.55,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-07 06:00:00,679.0430000000051,-0.0,-0.0,-0.0,38259.507,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-07 07:00:00,2048.72,-0.0,-0.0,-0.0,38196.3725,1515.25,-0.0,-0.0,2892.2,-0.0
2025-01-07 08:00:00,2048.72,-0.0,-0.0,-0.0,38070.1035,1515.25,374.58204,16.742,2892.2,-0.0
2025-01-07 09:00:00,298.58347000000504,-0.0,-0.0,-0.0,38196.3725,1515.25,9645.48753,431.1065,2892.2,-0.0
2025-01-07 10:00:00,-0.0,-0.0,-0.0,-0.0,32994.123250000004,1515.25,16387.96425,732.4625,2892.2,-0.0
2025-01-07 11:00:00,-0.0,-0.0,-0.0,-0.0,28439.07972,1515.25,21351.17628,954.294,2892.2,-0.0
2025-01-07 12:00:00,-0.0,-0.0,-0.0,-0.0,28842.57275,1515.25,21070.23975,941.7375,2892.2,-0.0
2025-01-07 13:00:00,-0.0,-0.0,-0.0,-0.0,32078.30618,1515.25,17043.48282,761.761,2892.2,-0.0
2025-01-07 14:00:00,-0.0,-0.0,-0.0,-0.0,33549.99648,1502.49,14234.11752,636.196,2892.2,-0.0
2025-01-07 15:00:00,-0.0,-0.0,-0.0,-0.0,34649.748700000004,1461.02,12173.9163,544.115,2892.2,-0.0
2025-01-07 16:00:00,2048.72,-0.0,-0.0,-0.0,35544.7235,1461.02,8147.15937,364.1385,2892.2,-0.0
2025-01-07 17:00:00,2048.72,-0.0,-0.0,-0.0,35165.9165,1425.93,1311.03714,58.597,2892.2,-0.0
2025-01-07 18:00:00,2048.72,-0.0,-0.0,-0.0,34408.3025,1394.03,-0.0,-0.0,2892.2,-0.0
2025-01-07 19:00:00,2048.72,-0.0,-0.0,-0.0,33840.092,1282.38,-0.0,-0.0,2892.2,-0.0
2025-01-07 20:00:00,2048.72,-0.0,-0.0,-0.0,32324.864,1046.32,-0.0,-0.0,2892.2,-0.0
2025-01-07 21:00:00,2048.72,-0.0,-0.0,-0.0,29231.2735,784.74,-0.0,-0.0,2892.2,-0.0
2025-01-07 22:00:00,2048.72,-0.0,-0.0,-0.0,27337.2385,535.92,-0.0,-0.0,2892.2,-0.0
2025-01-07 23:00:00,2048.72,-0.0,-0.0,-0.0,26769.028,449.79,-0.0,-0.0,2892.2,-0.0
2025-01-08 00:00:00,2048.72,-0.0,-0.0,-0.0,27210.9695,401.94,-0.0,-0.0,2892.2,-0.0
2025-01-08 01:00:00,2048.72,-0.0,-0.0,-0.0,26832.1625,309.43,-0.0,-0.0,2892.2,-0.0
2025-01-08 02:00:00,2048.72,-0.0,-0.0,-0.0,26453.3555,239.25,-0.0,-0.0,2892.2,-0.0
2025-01-08 03:00:00,2048.72,-0.0,-0.0,-0.0,25695.7415,181.83,-0.0,-0.0,2892.2,-0.0
2025-01-08 04:00:00,2048.72,-0.0,-0.0,-0.0,24685.5895,140.36,-0.0,-0.0,2892.2,-0.0
2025-01-08 05:00:00,2048.72,-0.0,-0.0,-0.0,23864.841,111.65,-0.0,-0.0,2892.2,-0.0
2025-01-08 06:00:00,2048.72,-0.0,-0.0,-0.0,23422.8995,92.51,-0.0,-0.0,2892.2,-0.0
2025-01-08 07:00:00,2048.72,-0.0,-0.0,-0.0,22475.882,79.75,-0.0,-0.0,2892.2,-0.0
2025-01-08 08:00:00,2048.72,-0.0,-0.0,-0.0,21086.923,76.56,2528.42877,113.0085,2892.2,-0.0
2025-01-08 09:00:00,2048.72,-0.0,-0.0,-0.0,19508.5605,76.56,19665.5571,878.955,2892.2,-0.0
2025-01-08 10:00:00,2048.72,-0.0,-0.0,-0.0,14205.2625,73.37,35491.64829,1586.3045,2892.2,-0.0
2025-01-08 11:00:00,-0.0,-0.0,-0.0,-0.0,7847.587930000008,98.89,47478.27357,2122.0485,2892.2,-0.0
2025-01-08 12:00:00,-0.0,-0.0,-0.0,-0.0,836.8122799999998,111.65,53565.23172,2394.106,2892.2,-0.0
2025-01-08 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,53293.21000000001,2427.59,2892.2,-0.0
2025-01-08 14:00:00,-0.0,-0.0,-0.0,-0.0,3417.7827800000045,54.23,48882.95622,2184.831,2892.2,-0.0
2025-01-08 15:00:00,2048.72,-0.0,-0.0,-0.0,7513.0055,31.9,37832.78604,1690.942,2892.2,-0.0
2025-01-08 16:00:00,2048.72,-0.0,-0.0,-0.0,6376.5845,22.33,21070.23975,941.7375,2892.2,-0.0
2025-01-08 17:00:00,2048.72,-0.0,11962.564129999997,-0.0,7134.1985,9.57,3464.88387,154.8635,2892.2,-0.0
2025-01-08 18:00:00,2048.72,-0.0,17347.405,-0.0,8207.485,3.19,-0.0,-0.0,2892.2,-0.0
2025-01-08 19:00:00,2048.72,-0.0,18957.328999999998,-0.0,8712.561,3.19,-0.0,-0.0,2892.2,-0.0
2025-01-08 20:00:00,2048.72,-0.0,18083.656499999997,-0.0,9028.2335,3.19,-0.0,-0.0,2892.2,-0.0
2025-01-08 21:00:00,2048.72,-0.0,14452.335,-0.0,9470.175,9.57,-0.0,-0.0,2892.2,-0.0
2025-01-08 22:00:00,2048.72,-0.0,11884.317499999997,-0.0,7891.8125,15.95,-0.0,-0.0,2892.2,-0.0
2025-01-08 23:00:00,2048.72,-0.0,8746.712499999998,-0.0,7260.4675,31.9,-0.0,-0.0,2892.2,-0.0
2025-01-09 00:00:00,2048.72,-0.0,4863.598499999998,-0.0,6755.3915,35.09,-0.0,-0.0,2892.2,-0.0
2025-01-09 01:00:00,2048.72,-0.0,2518.524999999998,-0.0,6944.795,12.76,-0.0,-0.0,2892.2,-0.0
2025-01-09 02:00:00,2048.72,-0.0,1428.173999999999,-0.0,6818.526,6.38,-0.0,-0.0,2892.2,-0.0
2025-01-09 03:00:00,2048.72,-0.0,1499.4899999999989,-0.0,6313.45,19.14,-0.0,-0.0,2892.2,-0.0
2025-01-09 04:00:00,2048.72,-0.0,3056.7239999999974,-0.0,5555.836,25.52,-0.0,-0.0,2892.2,-0.0
2025-01-09 05:00:00,2048.72,-0.0,6329.229999999998,-0.0,5050.76,35.09,-0.0,-0.0,2892.2,-0.0
2025-01-09 06:00:00,2048.72,-0.0,11484.952499999998,-0.0,4735.0875,51.04,-0.0,-0.0,2892.2,-0.0
2025-01-09 07:00:00,2048.72,-0.0,16575.084,-0.0,4293.146,47.85,-0.0,-0.0,2892.2,-0.0
2025-01-09 08:00:00,2048.72,-0.0,16966.560159999997,-0.0,3724.9355,22.33,3183.94734,142.307,2892.2,-0.0
2025-01-09 09:00:00,2048.72,-0.0,5322.20777,-0.0,3472.3975,28.71,16200.67323,724.0915,2892.2,-0.0
2025-01-09 10:00:00,2048.72,-0.0,-0.0,-0.0,2904.187,41.47,27625.42545,1234.7225,2892.2,-0.0
2025-01-09 11:00:00,2048.72,-0.0,-0.0,-0.0,2209.7075,57.42,36989.97645,1653.2725,2892.2,-0.0
2025-01-09 12:00:00,2048.72,-0.0,-0.0,-0.0,1957.1695,57.42,42234.12501,1887.6605,2892.2,-0.0
2025-01-09 13:00:00,2048.72,-0.0,-0.0,-0.0,2272.842,38.28,42327.77052,1891.846,2892.2,-0.0
2025-01-09 14:00:00,2048.72,-0.0,-0.0,-0.0,2462.2455,15.95,35585.2938,1590.49,2892.2,-0.0
2025-01-09 15:00:00,2048.72,-0.0,-0.0,-0.0,2399.111,-0.0,24628.76913,1100.7865,2892.2,-0.0
2025-01-09 16:00:00,2048.72,-0.0,7368.510189999997,-0.0,2209.7075,-0.0,12267.56181,548.3005,2892.2,-0.0
2025-01-09 17:00:00,2048.72,-0.0,20013.368939999997,-0.0,3156.725,-0.0,561.87306,25.113,2892.2,-0.0
2025-01-09 18:00:00,2048.72,-0.0,22512.740999999998,-0.0,3914.339,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-09 19:00:00,2048.72,-0.0,24234.337499999998,-0.0,4103.7425,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-09 20:00:00,2048.72,-0.0,23505.068499999998,-0.0,4230.0115,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-09 21:00:00,2048.72,-0.0,19926.395999999997,-0.0,4545.684,-0.0,-0.0,-0.0,2892.2,-0.0
2025-01-09 22:00:00,2048.72,-0.0,15144.185499999998,-0.0,5113.8945,-0.0,-0.0,-0.0,2892.2,-0.0
