date,ibe_hydro-reservoir_prod,ibe_hydro-reservoir_cons,ibe_hydro-reservoir_soc
2025-03-23 09:00:00,-15179.0,15179.0,2548803.50827
2025-03-23 10:00:00,-15179.0,15179.0,2563983.50827
2025-03-23 11:00:00,-15179.0,15179.0,2579163.50827
2025-03-23 12:00:00,-15179.0,15179.0,2594343.50827
2025-03-23 13:00:00,-15179.0,15179.0,2609523.50827
2025-03-23 14:00:00,-15179.0,15179.0,2624703.50827
2025-03-23 15:00:00,-15179.0,15179.0,2639883.50827
2025-03-23 16:00:00,-15179.0,15179.0,2655063.50827
2025-03-23 17:00:00,-15179.0,15179.0,2670243.50827
2025-03-23 18:00:00,7450.070560000001,-0.0,2662794.43771
2025-03-23 19:00:00,14983.058999999997,-0.0,2647812.3787100003
2025-03-23 20:00:00,15179.0,-0.0,2632634.3787100003
2025-03-23 21:00:00,15179.0,-0.0,2617456.3787100003
2025-03-23 22:00:00,14364.3455,-0.0,2603093.0332100005
2025-03-23 23:00:00,13085.7615,-0.0,2590008.2717100005
2025-03-24 00:00:00,12154.602499999997,-0.0,2577854.6692100004
2025-03-24 01:00:00,10490.499499999998,-0.0,2567365.1697100005
2025-03-24 02:00:00,9347.183,-0.0,2558018.9867100003
2025-03-24 03:00:00,8682.682,-0.0,2549337.3047100003
2025-03-24 04:00:00,8099.072999999999,-0.0,2541239.2317100004
2025-03-24 05:00:00,7433.110499999998,-0.0,2533807.1212100005
2025-03-24 06:00:00,8253.249499999998,-0.0,2525554.8717100006
2025-03-24 07:00:00,5336.160939999999,-0.0,2520219.7107700007
2025-03-24 08:00:00,-9632.541110000002,9632.541110000002,2529853.251880001
2025-03-24 09:00:00,-15179.0,15179.0,2545033.251880001
2025-03-24 10:00:00,-15179.0,15179.0,2560213.251880001
2025-03-24 11:00:00,-15179.0,15179.0,2575393.251880001
2025-03-24 12:00:00,-15179.0,15179.0,2590573.251880001
2025-03-24 13:00:00,-15179.0,15179.0,2605753.251880001
2025-03-24 14:00:00,-15179.0,15179.0,2620933.251880001
2025-03-24 15:00:00,-15179.0,15179.0,2636113.251880001
2025-03-24 16:00:00,-15179.0,15179.0,2651293.251880001
2025-03-24 17:00:00,-10660.73788,10660.73788,2661954.9897600007
2025-03-24 18:00:00,10003.870549999996,-0.0,2651952.1192100006
2025-03-24 19:00:00,15179.0,-0.0,2636774.1192100006
2025-03-24 20:00:00,15179.0,-0.0,2621596.1192100006
2025-03-24 21:00:00,15179.0,-0.0,2606418.1192100006
2025-03-24 22:00:00,15179.0,-0.0,2591240.1192100006
2025-03-24 23:00:00,14585.763499999997,-0.0,2576655.3557100007
2025-03-25 00:00:00,12574.4415,-0.0,2564081.9142100005
2025-03-25 01:00:00,10893.042999999998,-0.0,2553189.8712100005
2025-03-25 02:00:00,9297.964,-0.0,2543892.9072100003
2025-03-25 03:00:00,8009.391499999999,-0.0,2535884.5157100004
2025-03-25 04:00:00,7015.607999999999,-0.0,2528869.9077100004
2025-03-25 05:00:00,6132.0644999999995,-0.0,2522738.8432100005
2025-03-25 06:00:00,7152.087999999999,-0.0,2515587.7552100006
2025-03-25 07:00:00,3727.5674099999997,-0.0,2511861.1878000004
2025-03-25 08:00:00,-12362.197160000003,12362.197160000003,2524224.3849600004
2025-03-25 09:00:00,-15179.0,15179.0,2539404.3849600004
2025-03-25 10:00:00,-15179.0,15179.0,2554584.3849600004
2025-03-25 11:00:00,-15179.0,15179.0,2569764.3849600004
2025-03-25 12:00:00,-15179.0,15179.0,2584944.3849600004
2025-03-25 13:00:00,-15179.0,15179.0,2600124.3849600004
2025-03-25 14:00:00,-15179.0,15179.0,2615304.3849600004
2025-03-25 15:00:00,-15179.0,15179.0,2630484.3849600004
2025-03-25 16:00:00,-15179.0,15179.0,2645664.3849600004
2025-03-25 17:00:00,-4331.823390000003,4331.823390000003,2649997.2083500004
2025-03-25 18:00:00,15179.0,-0.0,2634819.2083500004
2025-03-25 19:00:00,15179.0,-0.0,2619641.2083500004
2025-03-25 20:00:00,15179.0,-0.0,2604463.2083500004
2025-03-25 21:00:00,15179.0,-0.0,2589285.2083500004
2025-03-25 22:00:00,15179.0,-0.0,2574107.2083500004
2025-03-25 23:00:00,15179.0,-0.0,2558929.2083500004
2025-03-26 00:00:00,15179.0,-0.0,2543751.2083500004
2025-03-26 01:00:00,15179.0,-0.0,2528573.2083500004
2025-03-26 02:00:00,14241.898999999998,-0.0,2514332.30935
2025-03-26 03:00:00,13502.387499999997,-0.0,2500830.92185
2025-03-26 04:00:00,13494.016,-0.0,2487337.90585
2025-03-26 05:00:00,14290.805499999999,-0.0,2473048.1003500004
2025-03-26 06:00:00,15179.0,-0.0,2457870.1003500004
2025-03-26 07:00:00,10853.868430000002,-0.0,2447017.2319200006
2025-03-26 08:00:00,-6488.50693,6488.50693,2453506.738850001
2025-03-26 09:00:00,-15179.0,15179.0,2468686.738850001
2025-03-26 10:00:00,-15179.0,15179.0,2483866.738850001
2025-03-26 11:00:00,-15179.0,15179.0,2499046.738850001
2025-03-26 12:00:00,-15179.0,15179.0,2514226.738850001
2025-03-26 13:00:00,-15179.0,15179.0,2529406.738850001
2025-03-26 14:00:00,-15179.0,15179.0,2544586.738850001
2025-03-26 15:00:00,-15179.0,15179.0,2559766.738850001
2025-03-26 16:00:00,-15179.0,15179.0,2574946.738850001
2025-03-26 17:00:00,-15179.0,15179.0,2590126.738850001
2025-03-26 18:00:00,-709.6558400000026,709.6558400000026,2590837.394690001
2025-03-26 19:00:00,5465.593,-0.0,2585372.801690001
2025-03-26 20:00:00,7212.399999999999,-0.0,2578161.401690001
2025-03-26 21:00:00,6260.873999999997,-0.0,2571901.5276900013
2025-03-26 22:00:00,632.392499999999,-0.0,2571270.135190001
2025-03-26 23:00:00,-1026.158500000001,1026.158500000001,2572297.293690001
2025-03-27 00:00:00,-3221.2174999999997,3221.2174999999997,2575519.511190001
2025-03-27 01:00:00,-5408.335000000001,5408.335000000001,2580928.846190001
2025-03-27 02:00:00,-6296.9805000000015,6296.9805000000015,2587226.826690001
2025-03-27 03:00:00,-7521.050000000003,7521.050000000003,2594748.8766900008
2025-03-27 04:00:00,-8826.769,8826.769,2603576.6456900006
2025-03-27 05:00:00,-9844.461000000003,9844.461000000003,2613422.1066900007
2025-03-27 06:00:00,-9496.899500000003,9496.899500000003,2622920.0061900006
2025-03-27 07:00:00,-12712.533020000006,12712.533020000006,2635633.5392100005
2025-03-27 08:00:00,-15179.0,15179.0,2650813.5392100005
2025-03-27 09:00:00,-15179.0,15179.0,2665993.5392100005
2025-03-27 10:00:00,-15179.0,15179.0,2681173.5392100005
2025-03-27 11:00:00,-15179.0,15179.0,2696353.5392100005
2025-03-27 12:00:00,-15179.0,15179.0,2711533.5392100005
2025-03-27 13:00:00,-15179.0,15179.0,2726713.5392100005
2025-03-27 14:00:00,-15179.0,15179.0,2741893.5392100005
2025-03-27 15:00:00,-15179.0,15179.0,2757073.5392100005
2025-03-27 16:00:00,-15179.0,15179.0,2772253.5392100005
2025-03-27 17:00:00,-15179.0,15179.0,2787433.5392100005
2025-03-27 18:00:00,-11292.831720000002,11292.831720000002,2798727.3709300007
2025-03-27 19:00:00,-8173.038000000003,8173.038000000003,2806901.408930001
2025-03-27 20:00:00,-8907.4155,8907.4155,2815809.824430001
2025-03-27 21:00:00,-11215.142499999998,11215.142499999998,2827025.966930001
2025-03-27 22:00:00,-9250.406499999997,9250.406499999997,2836277.373430001
2025-03-27 23:00:00,-8977.18,8977.18,2845255.5534300013
2025-03-28 00:00:00,-6688.4175,6688.4175,2851944.970930001
2025-03-28 01:00:00,-3945.1605000000027,3945.1605000000027,2855891.1314300015
2025-03-28 02:00:00,-1737.2335000000007,1737.2335000000007,2857629.3649300016
2025-03-28 03:00:00,-230.14500000000044,230.14500000000044,2857860.5099300016
2025-03-28 04:00:00,1317.9019999999991,-0.0,2856543.607930002
2025-03-28 05:00:00,2783.2254999999996,-0.0,2853761.3824300016
2025-03-28 06:00:00,5414.900999999999,-0.0,2848347.4814300016
2025-03-28 07:00:00,4271.584599999997,-0.0,2844076.8968300014
2025-03-28 08:00:00,-5475.808690000001,5475.808690000001,2849553.7055200012
2025-03-28 09:00:00,-15179.0,15179.0,2864733.7055200012
2025-03-28 10:00:00,-15179.0,15179.0,2879913.7055200012
2025-03-28 11:00:00,-15179.0,15179.0,2895093.7055200012
2025-03-28 12:00:00,-15179.0,15179.0,2910273.7055200012
2025-03-28 13:00:00,-15179.0,15179.0,2925453.7055200012
2025-03-28 14:00:00,-15179.0,15179.0,2940633.7055200012
2025-03-28 15:00:00,-15179.0,15179.0,2955813.7055200012
2025-03-28 16:00:00,-15179.0,15179.0,2970993.7055200012
2025-03-28 17:00:00,-8005.667090000003,8005.667090000003,2979000.3726100014
2025-03-28 18:00:00,4727.852269999999,-0.0,2974273.520340001
2025-03-28 19:00:00,12291.497499999998,-0.0,2961983.022840001
2025-03-28 20:00:00,15179.0,-0.0,2946805.022840001
2025-03-28 21:00:00,15144.122999999996,-0.0,2931661.899840001
2025-03-28 22:00:00,15179.0,-0.0,2916483.899840001
2025-03-28 23:00:00,14025.786499999995,-0.0,2902459.113340001
2025-03-29 00:00:00,11612.409,-0.0,2890847.704340001
2025-03-29 01:00:00,10215.7625,-0.0,2880632.941840001
2025-03-29 02:00:00,9094.013500000001,-0.0,2871539.928340001
2025-03-29 03:00:00,8274.950999999997,-0.0,2863265.977340001
2025-03-29 04:00:00,8039.492999999998,-0.0,2855227.4843400014
2025-03-29 05:00:00,8955.021999999997,-0.0,2846273.4623400015
2025-03-29 06:00:00,11000.162999999997,-0.0,2835274.2993400013
2025-03-29 07:00:00,9613.647019999997,-0.0,2825661.6523200013
2025-03-29 08:00:00,-600.5129099999981,600.5129099999981,2826263.1652300013
2025-03-29 09:00:00,-13099.430419999997,13099.430419999997,2839363.5956500014
2025-03-29 10:00:00,-15179.0,15179.0,2854543.5956500014
2025-03-29 11:00:00,-15179.0,15179.0,2869723.5956500014
2025-03-29 12:00:00,-15179.0,15179.0,2884903.5956500014
2025-03-29 13:00:00,-15179.0,15179.0,2900083.5956500014
2025-03-29 14:00:00,-15179.0,15179.0,2915263.5956500014
2025-03-29 15:00:00,-15179.0,15179.0,2930443.5956500014
2025-03-29 16:00:00,-15179.0,15179.0,2945623.5956500014
2025-03-29 17:00:00,-1255.901620000002,1255.901620000002,2946880.4972700016
2025-03-29 18:00:00,11924.16014,-0.0,2934957.3371300017
2025-03-29 19:00:00,15179.0,-0.0,2919779.3371300017
2025-03-29 20:00:00,15179.0,-0.0,2904601.3371300017
2025-03-29 21:00:00,14989.780999999995,-0.0,2889612.556130002
2025-03-29 22:00:00,12085.825499999999,-0.0,2877527.730630002
2025-03-29 23:00:00,9441.332999999999,-0.0,2868087.397630002
2025-03-30 00:00:00,7771.797499999998,-0.0,2860316.600130002
2025-03-30 01:00:00,6445.0745,-0.0,2853872.525630002
2025-03-30 02:00:00,5129.431,-0.0,2848744.094630002
2025-03-30 03:00:00,3988.829499999998,-0.0,2844756.265130002
2025-03-30 04:00:00,3259.2379999999994,-0.0,2841498.027130002
2025-03-30 05:00:00,3804.4105,-0.0,2837694.616630002
2025-03-30 06:00:00,6214.5935,-0.0,2831481.023130002
2025-03-30 07:00:00,4972.981039999999,-0.0,2826509.042090002
2025-03-30 08:00:00,-6573.324570000001,6573.324570000001,2833083.366660002
2025-03-30 09:00:00,-15179.0,15179.0,2848263.366660002
2025-03-30 10:00:00,-15179.0,15179.0,2863443.366660002
2025-03-30 11:00:00,-15179.0,15179.0,2878623.366660002
2025-03-30 12:00:00,-15179.0,15179.0,2893803.366660002
2025-03-30 13:00:00,-15179.0,15179.0,2908983.366660002
2025-03-30 14:00:00,-15179.0,15179.0,2924163.366660002
2025-03-30 15:00:00,-15179.0,15179.0,2939343.366660002
2025-03-30 16:00:00,-15179.0,15179.0,2954523.366660002
2025-03-30 17:00:00,-2011.1877899999993,2011.1877899999993,2956535.554450002
2025-03-30 18:00:00,14860.466089999994,-0.0,2941676.0883600023
2025-03-30 19:00:00,15179.0,-0.0,2926498.0883600023
2025-03-30 20:00:00,15179.0,-0.0,2911320.0883600023
2025-03-30 21:00:00,15179.0,-0.0,2896142.0883600023
2025-03-30 22:00:00,15179.0,-0.0,2880964.0883600023
2025-03-30 23:00:00,15179.0,-0.0,2865786.0883600023
2025-03-31 00:00:00,15179.0,-0.0,2850608.0883600023
2025-03-31 01:00:00,15179.0,-0.0,2835430.0883600023
2025-03-31 02:00:00,15179.0,-0.0,2820252.0883600023
2025-03-31 03:00:00,14753.937499999996,-0.0,2805499.1508600023
2025-03-31 04:00:00,15052.368499999997,-0.0,2790447.7823600024
2025-03-31 05:00:00,15179.0,-0.0,2775269.7823600024
2025-03-31 06:00:00,15179.0,-0.0,2760091.7823600024
2025-03-31 07:00:00,15179.0,-0.0,2744913.7823600024
2025-03-31 08:00:00,8287.452399999998,-0.0,2736627.3299600026
2025-03-31 09:00:00,-2753.149360000002,2753.149360000002,2739381.4793200027
2025-03-31 10:00:00,-13643.313270000002,13643.313270000002,2753025.7925900025
2025-03-31 11:00:00,-15179.0,15179.0,2768205.7925900025
2025-03-31 12:00:00,-15179.0,15179.0,2783385.7925900025
2025-03-31 13:00:00,-15179.0,15179.0,2798565.7925900025
2025-03-31 14:00:00,-15179.0,15179.0,2813745.7925900025
2025-03-31 15:00:00,-15179.0,15179.0,2828925.7925900025
2025-03-31 16:00:00,-15179.0,15179.0,2844105.7925900025
2025-03-31 17:00:00,-5098.790830000001,5098.790830000001,2849205.5834200024
2025-03-31 18:00:00,9846.997539999997,-0.0,2839359.5858800025
2025-03-31 19:00:00,15179.0,-0.0,2824181.5858800025
2025-03-31 20:00:00,15179.0,-0.0,2809003.5858800025
2025-03-31 21:00:00,15179.0,-0.0,2793825.5858800025
2025-03-31 22:00:00,15179.0,-0.0,2778647.5858800025
2025-03-31 23:00:00,15179.0,-0.0,2763469.5858800025
2025-04-01 00:00:00,15179.0,-0.0,2748291.5858800025
2025-04-01 01:00:00,14586.170999999998,-0.0,2733706.4148800024
2025-04-01 02:00:00,14570.2385,-0.0,2719137.1763800024
2025-04-01 03:00:00,14727.973499999996,-0.0,2704410.2028800026
2025-04-01 04:00:00,15179.0,-0.0,2689232.2028800026
2025-04-01 05:00:00,15179.0,-0.0,2674054.2028800026
2025-04-01 06:00:00,15179.0,-0.0,2658876.2028800026
2025-04-01 07:00:00,14952.980799999994,-0.0,2643924.2220800025
2025-04-01 08:00:00,-1748.05207,1748.05207,2645673.2741500027
2025-04-01 09:00:00,-15179.0,15179.0,2660853.2741500027
2025-04-01 10:00:00,-15179.0,15179.0,2676033.2741500027
2025-04-01 11:00:00,-15179.0,15179.0,2691213.2741500027
2025-04-01 12:00:00,-15179.0,15179.0,2706393.2741500027
2025-04-01 13:00:00,-15179.0,15179.0,2721573.2741500027
2025-04-01 14:00:00,-15179.0,15179.0,2736753.2741500027
2025-04-01 15:00:00,-15179.0,15179.0,2751933.2741500027
2025-04-01 16:00:00,-15179.0,15179.0,2767113.2741500027
2025-04-01 17:00:00,-15179.0,15179.0,2782293.2741500027
2025-04-01 18:00:00,4698.303999999999,-0.0,2777595.9701500027
2025-04-01 19:00:00,13569.842499999999,-0.0,2764027.127650003
2025-04-01 20:00:00,14038.736999999997,-0.0,2749989.3906500028
2025-04-01 21:00:00,13492.910500000002,-0.0,2736497.4801500025
2025-04-01 22:00:00,11836.4335,-0.0,2724662.0466500027
2025-04-01 23:00:00,10571.0,-0.0,2714092.0466500027
2025-04-02 00:00:00,9058.282,-0.0,2705034.7646500026
2025-04-02 01:00:00,8954.6345,-0.0,2696081.1301500024
2025-04-02 02:00:00,8942.105499999998,-0.0,2687140.0246500024
2025-04-02 03:00:00,7907.822999999998,-0.0,2679233.2016500025
2025-04-02 04:00:00,6975.673499999998,-0.0,2672258.5281500025
2025-04-02 05:00:00,8477.5645,-0.0,2663781.9636500026
2025-04-02 06:00:00,11556.98,-0.0,2652225.9836500026
2025-04-02 07:00:00,9096.324810000002,-0.0,2643130.6588400025
2025-04-02 08:00:00,-4758.50895,4758.50895,2647890.1677900027
2025-04-02 09:00:00,-15179.0,15179.0,2663070.1677900027
2025-04-02 10:00:00,-15179.0,15179.0,2678250.1677900027
2025-04-02 11:00:00,-15179.0,15179.0,2693430.1677900027
2025-04-02 12:00:00,-15179.0,15179.0,2708610.1677900027
2025-04-02 13:00:00,-15179.0,15179.0,2723790.1677900027
2025-04-02 14:00:00,-15179.0,15179.0,2738970.1677900027
2025-04-02 15:00:00,-15179.0,15179.0,2754150.1677900027
2025-04-02 16:00:00,-15179.0,15179.0,2769330.1677900027
2025-04-02 17:00:00,-10529.309340000003,10529.309340000003,2779860.477130003
2025-04-02 18:00:00,8504.397539999998,-0.0,2771357.079590003
2025-04-02 19:00:00,15179.0,-0.0,2756179.079590003
2025-04-02 20:00:00,15179.0,-0.0,2741001.079590003
2025-04-02 21:00:00,15179.0,-0.0,2725823.079590003
2025-04-02 22:00:00,15179.0,-0.0,2710645.079590003
2025-04-02 23:00:00,15179.0,-0.0,2695467.079590003
2025-04-03 00:00:00,15179.0,-0.0,2680289.079590003
2025-04-03 01:00:00,15179.0,-0.0,2665111.079590003
2025-04-03 02:00:00,15179.0,-0.0,2649933.079590003
2025-04-03 03:00:00,12871.712500000001,-0.0,2637062.367090003
2025-04-03 04:00:00,10751.0825,-0.0,2626312.284590003
2025-04-03 05:00:00,9805.090499999998,-0.0,2616508.194090003
2025-04-03 06:00:00,11232.204999999998,-0.0,2605276.989090003
2025-04-03 07:00:00,8338.62847,-0.0,2596939.360620003
2025-04-03 08:00:00,-3870.4623299999994,3870.4623299999994,2600810.822950003
2025-04-03 09:00:00,-15179.0,15179.0,2615990.822950003
2025-04-03 10:00:00,-15179.0,15179.0,2631170.822950003
2025-04-03 11:00:00,-15179.0,15179.0,2646350.822950003
2025-04-03 12:00:00,-15179.0,15179.0,2661530.822950003
2025-04-03 13:00:00,-15179.0,15179.0,2676710.822950003
2025-04-03 14:00:00,-15179.0,15179.0,2691890.822950003
2025-04-03 15:00:00,-15179.0,15179.0,2707070.822950003
2025-04-03 16:00:00,-15179.0,15179.0,2722250.822950003
2025-04-03 17:00:00,-15179.0,15179.0,2737430.822950003
2025-04-03 18:00:00,-12458.833449999998,12458.833449999998,2749890.656400003
2025-04-03 19:00:00,-4817.2225000000035,4817.2225000000035,2754708.878900003
2025-04-03 20:00:00,-3238.079000000001,3238.079000000001,2757947.957900003
2025-04-03 21:00:00,-3360.2905000000046,3360.2905000000046,2761309.248400003
2025-04-03 22:00:00,-7650.566,7650.566,2768960.8144000033
2025-04-03 23:00:00,-8313.985499999999,8313.985499999999,2777275.7999000032
2025-04-04 00:00:00,-6927.174999999999,6927.174999999999,2784203.974900003
2025-04-04 01:00:00,-7635.605500000002,7635.605500000002,2791840.580400003
2025-04-04 02:00:00,-7171.0935,7171.0935,2799012.673900003
2025-04-04 03:00:00,-6438.195000000002,6438.195000000002,2805451.868900003
2025-04-04 04:00:00,-4372.041000000001,4372.041000000001,2809824.909900003
2025-04-04 05:00:00,-1178.2390000000014,1178.2390000000014,2811004.148900003
2025-04-04 06:00:00,3275.1704999999974,-0.0,2807729.978400003
2025-04-04 07:00:00,964.495469999998,-0.0,2806766.482930003
2025-04-04 08:00:00,-12017.206199999997,12017.206199999997,2818784.689130003
2025-04-04 09:00:00,-15179.0,15179.0,2833964.689130003
2025-04-04 10:00:00,-15179.0,15179.0,2849144.689130003
2025-04-04 11:00:00,-15179.0,15179.0,2864324.689130003
2025-04-04 12:00:00,-15179.0,15179.0,2879504.689130003
2025-04-04 13:00:00,-15179.0,15179.0,2894684.689130003
2025-04-04 14:00:00,-15179.0,15179.0,2909864.689130003
2025-04-04 15:00:00,-15179.0,15179.0,2925044.689130003
2025-04-04 16:00:00,-15179.0,15179.0,2940224.689130003
2025-04-04 17:00:00,-15179.0,15179.0,2955404.689130003
2025-04-04 18:00:00,-13603.619000000002,13603.619000000002,2969009.308130003
2025-04-04 19:00:00,-5942.264500000003,5942.264500000003,2974952.572630003
2025-04-04 20:00:00,-4792.065999999999,4792.065999999999,2979745.638630003
2025-04-04 21:00:00,-5583.833500000001,5583.833500000001,2985330.4721300034
2025-04-04 22:00:00,-6140.422000000002,6140.422000000002,2991471.894130003
2025-04-04 23:00:00,-5846.031500000005,5846.031500000005,2997318.925630003
2025-04-05 00:00:00,-6864.0365,6864.0365,3004183.962130003
2025-04-05 01:00:00,-8085.283,8085.283,3012270.245130003
2025-04-05 02:00:00,-7928.669000000003,7928.669000000003,3020199.914130003
2025-04-05 03:00:00,-6468.3855,6468.3855,3026669.299630003
2025-04-05 04:00:00,-2860.6324999999997,2860.6324999999997,3029530.932130003
2025-04-05 05:00:00,3018.619499999997,-0.0,3026513.312630003
2025-04-05 06:00:00,9555.62199,-0.0,3016958.690640003
2025-04-05 07:00:00,8241.824180000003,-0.0,3008717.866460003
2025-04-05 08:00:00,-9063.940730000002,9063.940730000002,3017782.807190003
2025-04-05 09:00:00,-15179.0,15179.0,3032962.807190003
2025-04-05 10:00:00,-15179.0,15179.0,3048142.807190003
2025-04-05 11:00:00,-15179.0,15179.0,3063322.807190003
2025-04-05 12:00:00,-15179.0,15179.0,3078502.807190003
2025-04-05 13:00:00,-15179.0,15179.0,3093682.807190003
2025-04-05 14:00:00,-15179.0,15179.0,3108862.807190003
2025-04-05 15:00:00,-15179.0,15179.0,3124042.807190003
2025-04-05 16:00:00,-15179.0,15179.0,3139222.807190003
2025-04-05 17:00:00,-15179.0,15179.0,3154402.807190003
2025-04-05 18:00:00,-3521.3889999999997,3521.3889999999997,3157925.196190003
2025-04-05 19:00:00,5072.866499999996,-0.0,3152853.329690003
2025-04-05 20:00:00,3302.6325000000024,-0.0,3149551.697190003
2025-04-05 21:00:00,-2311.5750000000016,2311.5750000000016,3151864.272190003
2025-04-05 22:00:00,-9143.44,9143.44,3161008.712190003
2025-04-05 23:00:00,-12950.432,12950.432,3173960.144190003
2025-04-06 00:00:00,-15179.0,15179.0,3189140.144190003
2025-04-06 01:00:00,-15179.0,15179.0,3204320.144190003
2025-04-06 02:00:00,-15179.0,15179.0,3219500.144190003
2025-04-06 03:00:00,-15179.0,15179.0,3234680.144190003
2025-04-06 04:00:00,-14339.91,14339.91,3249021.0541900033
2025-04-06 05:00:00,-5716.1255,5716.1255,3254738.1796900034
2025-04-06 06:00:00,2947.1979900000006,-0.0,3251791.9817000036
2025-04-06 07:00:00,2505.899810000001,-0.0,3249287.0818900038
2025-04-06 08:00:00,-6468.132420000003,6468.132420000003,3255756.214310004
2025-04-06 09:00:00,-15179.0,15179.0,3270936.214310004
2025-04-06 10:00:00,-15179.0,15179.0,3286116.214310004
2025-04-06 11:00:00,-15179.0,15179.0,3301296.214310004
2025-04-06 12:00:00,-15179.0,15179.0,3316476.214310004
2025-04-06 13:00:00,-15179.0,15179.0,3331656.214310004
2025-04-06 14:00:00,-15179.0,15179.0,3346836.214310004
2025-04-06 15:00:00,-15179.0,15179.0,3362016.214310004
2025-04-06 16:00:00,-15179.0,15179.0,3377196.214310004
2025-04-06 17:00:00,-11820.578529999999,11820.578529999999,3389017.792840004
2025-04-06 18:00:00,8263.611559999998,-0.0,3380755.181280004
2025-04-06 19:00:00,15179.0,-0.0,3365577.181280004
2025-04-06 20:00:00,15179.0,-0.0,3350399.181280004
2025-04-06 21:00:00,15179.0,-0.0,3335221.181280004
2025-04-06 22:00:00,15179.0,-0.0,3320043.181280004
2025-04-06 23:00:00,15179.0,-0.0,3304865.181280004
2025-04-07 00:00:00,15155.508999999998,-0.0,3289710.672280004
2025-04-07 01:00:00,14412.593,-0.0,3275299.079280004
2025-04-07 02:00:00,14267.776999999998,-0.0,3261032.302280004
2025-04-07 03:00:00,14564.6365,-0.0,3246468.665780004
2025-04-07 04:00:00,15179.0,-0.0,3231290.665780004
2025-04-07 05:00:00,15179.0,-0.0,3216112.665780004
2025-04-07 06:00:00,15179.0,-0.0,3200934.665780004
2025-04-07 07:00:00,15179.0,-0.0,3185756.665780004
2025-04-07 08:00:00,12673.136799999997,-0.0,3173084.528980004
2025-04-07 09:00:00,6465.014529999998,-0.0,3166620.5144500043
2025-04-07 10:00:00,-1343.0597200000018,1343.0597200000018,3167964.574170004
2025-04-07 11:00:00,-7847.344780000001,7847.344780000001,3175812.918950004
2025-04-07 12:00:00,-12477.775129999998,12477.775129999998,3188291.694080004
2025-04-07 13:00:00,-15179.0,15179.0,3203471.694080004
2025-04-07 14:00:00,-15179.0,15179.0,3218651.694080004
2025-04-07 15:00:00,-15179.0,15179.0,3233831.694080004
2025-04-07 16:00:00,-8202.377530000002,8202.377530000002,3242035.071610004
2025-04-07 17:00:00,4071.021609999997,-0.0,3237965.050000004
2025-04-07 18:00:00,14448.975579999995,-0.0,3223517.074420004
2025-04-07 19:00:00,15179.0,-0.0,3208339.074420004
2025-04-07 20:00:00,15179.0,-0.0,3193161.074420004
2025-04-07 21:00:00,13317.999,-0.0,3179844.0754200043
2025-04-07 22:00:00,9707.9405,-0.0,3170137.1349200043
2025-04-07 23:00:00,7247.820499999999,-0.0,3162890.3144200044
2025-04-08 00:00:00,3546.6359999999986,-0.0,3159344.6784200044
2025-04-08 01:00:00,-259.4935000000014,259.4935000000014,3159605.1719200043
2025-04-08 02:00:00,-5220.5380000000005,5220.5380000000005,3164826.7099200045
2025-04-08 03:00:00,-7836.496500000001,7836.496500000001,3172664.2064200044
2025-04-08 04:00:00,-9274.104500000001,9274.104500000001,3181939.3109200043
2025-04-08 05:00:00,-10256.005000000001,10256.005000000001,3192196.315920004
2025-04-08 06:00:00,-10293.70202,10293.70202,3202491.0179400044
2025-04-08 07:00:00,-15090.094110000002,15090.094110000002,3217582.1120500043
2025-04-08 08:00:00,-15179.0,15179.0,3232762.1120500043
2025-04-08 09:00:00,-15179.0,15179.0,3247942.1120500043
2025-04-08 10:00:00,-15179.0,15179.0,3263122.1120500043
2025-04-08 11:00:00,-15179.0,15179.0,3278302.1120500043
2025-04-08 12:00:00,-15179.0,15179.0,3293482.1120500043
2025-04-08 13:00:00,-15179.0,15179.0,3308662.1120500043
2025-04-08 14:00:00,-15179.0,15179.0,3323842.1120500043
2025-04-08 15:00:00,-15179.0,15179.0,3339022.1120500043
2025-04-08 16:00:00,-15179.0,15179.0,3354202.1120500043
2025-04-08 17:00:00,-15179.0,15179.0,3369382.1120500043
2025-04-08 18:00:00,-15179.0,15179.0,3384562.1120500043
2025-04-08 19:00:00,-14480.212000000003,14480.212000000003,3399043.324050004
2025-04-08 20:00:00,-12004.71,12004.71,3411049.034050004
2025-04-08 21:00:00,-11046.026500000004,11046.026500000004,3422096.0605500042
2025-04-08 22:00:00,-12273.962,12273.962,3434371.022550004
2025-04-08 23:00:00,-11224.8325,11224.8325,3445596.855050004
2025-04-09 00:00:00,-8597.900000000001,8597.900000000001,3454195.755050004
2025-04-09 01:00:00,-8366.060000000001,8366.060000000001,3462562.815050004
2025-04-09 02:00:00,-8260.084000000003,8260.084000000003,3470823.899050004
2025-04-09 03:00:00,-7154.462,7154.462,3477979.3610500037
2025-04-09 04:00:00,-5244.206,5244.206,3483224.5670500034
2025-04-09 05:00:00,-675.9760000000015,675.9760000000015,3483901.5430500032
2025-04-09 06:00:00,5374.565489999998,-0.0,3478527.9775600033
2025-04-09 07:00:00,5100.037389999996,-0.0,3473428.940170003
2025-04-09 08:00:00,-2416.0122300000007,2416.0122300000007,3475845.952400003
2025-04-09 09:00:00,-13393.993419999999,13393.993419999999,3489240.9458200033
2025-04-09 10:00:00,-15179.0,15179.0,3504420.9458200033
2025-04-09 11:00:00,-15179.0,15179.0,3519600.9458200033
